SOURCELONG:Gozzilioni Pathfinder PRD	SOURCESHORT:PRD	SOURCEWEB:http://paizo.com/pathfinderRPG/prd/	SOURCEDATE:2013-01									
Pathfinder's Kit	TYPE:Kit	COST:12	WT:0	SOURCEPAGE:PRD	SPROP:This kit consists of a backpack, a bedroll, a belt pouch, a clay mug, a dagger, two fishhooks, a flint and steel, a sewing needle, a signal whistle, 50 feet of string, 50 feet of thread, a waterskin, a week's worth of trail rations, and a whetstone. For Small creatures, the weight of a Pathfinder's kit is 7-1/2 pounds. Leaving the bedroll and rations at camp or on a mount reduces the weight by 12 pounds for Medium creatures and by 3 pounds for Small creatures.	KIT:1|Pathfinder's Kit						
Ranger's Kit	TYPE:Kit	COST:9	WT:0	SOURCEPAGE:PRD	SPROP:This includes a backpack, a bedroll, a belt pouch, a flint and steel, iron pot, mess kit, rope, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Ranger's Kit						
Riding Kit (Common)	TYPE:Kit	COST:16	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a bit and bridle, a saddle, a saddle blanket, saddlebags, and 2 days' worth of feed for a mount. The weight can be lightened 10 pounds by discarding the feed.	KIT:1|Riding Kit (Common)						
Riding Kit (Exotic)	TYPE:Kit	COST:16	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a bit and bridle, a saddle, a saddle blanket, saddlebags, and 2 days' worth of feed for a mount. The weight can be lightened 10 pounds by discarding the feed.	KIT:1|Riding Kit (Exotic)						
Rogue's Kit	TYPE:Kit	COST:50	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, caltrops, chalk (10), a flint and steel, a grappling hook, an iron pot, a mess kit, a mirror, pitons (10), rope, soap, thieves' tools, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Rogue's Kit						
Sorcerer's Kit	TYPE:Kit	COST:8	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, a flint and steel, an iron pot, a mess kit, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Sorcerer's Kit						
Spelunking Kit	TYPE:Kit	COST:174	WT:0	SOURCEPAGE:PRD	SPROP:This kit holds equipment for exploring underground, consisting of a lantern with 4 flasks of oil, a hammer and 8 pitons, 100 feet of silk rope, a grappling hook, and a climber's kit.	KIT:1|Spelunking's Kit						
Summoner's Kit	TYPE:Kit	COST:8	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, a flint and steel, an iron pot, a mess kit, soap, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Summoner's Kit						
Troll Slayer's Kit	TYPE:Kit	COST:30	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes 1 vial of alchemist's fire, 1 flask of acid, 10 torches, one tindertwig, and 5 flasks of oil.	KIT:1|Troll Slayer's Kit						
Undead Slayer's Kit	TYPE:Kit	COST:402	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a wooden holy symbol, a necklace of garlic bulbs, a hammer, a wooden stake, 2 flasks of holy water, one sunrod, a potion of lesser restoration, and a potion of protection from evil.	KIT:1|Undead Slayer's Kit						
Witch's Kit	TYPE:Kit	COST:21	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, candles (10), chalk (10), a flint and steel, ink, an inkpen, an iron pot, a mess kit, soap, a spell component pouch, torches (10), trail rations (5 days), and a waterskin.	KIT:1|Witch's Kit						
Wizard's Kit	TYPE:Kit	COST:21	WT:0	SOURCEPAGE:PRD	SPROP:This kit includes a backpack, a bedroll, a belt pouch, a flint and steel, ink, an inkpen, an iron pot, a mess kit, soap, a spell component pouch, torches (10), trail rations (5 days), and a waterskin. The kit does not contain a spellbook because a wizard begins play with a spellbook and does not need to purchase one.	KIT:1|Wizard's Kit						
