SOURCELONG:Epic Level Handbook 3.0	SOURCESHORT:ELH30	SOURCEWEB:http://www.gozzilioni.net																														
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
Misty Breath	CATEGORY:Special Ability	TYPE:HoarySteedRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:The breath of a hoary steed functions like a constant obscuring mist spell.	KEY:Hoary Steed ~ Misty Breath																											SOURCEPAGE:ELH
Immunities	CATEGORY:Special Ability	TYPE:HoarySteedRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A hoary steed is immune to all charm and hold spells or abilities.	KEY:Hoary Steed ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Charm|Immunity To Hold									SOURCEPAGE:ELH
																																
Race Traits ~ Hunefer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HuneferRaceTrait	AUTO:LANG|TYPE=Spoken										BONUS:COMBAT|AC|10|TYPE=Insight	BONUS:VAR|BlindsightRange|300|TYPE=Base	BONUS:VAR|FastHealing|30|TYPE=Base																
Despair	CATEGORY:Special Ability	TYPE:HuneferRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The mere sight of a hunefer requires viewers to succeed at a Will saving throw (DC %1) or be paralyzed with fear for 1d4 rounds. Regardless of the outcome of the save, a subject is not again vulnerable to that hunefer's despair ability for 24 hours|DespairDC	KEY:Hunefer ~ Despair				DEFINE:DespairDC|0					BONUS:VAR|DespairDC|DefaultDCCha	BONUS:VAR|DespairDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Despair)								ABILITY:Ability Focus|AUTOMATIC|Despair									SOURCEPAGE:ELH
Hunefer Rot	CATEGORY:Special Ability	TYPE:HuneferRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Supernatural disease-Slam, Fortitude DC %1, incubation period instantaneous; damage 1d6 Con. The save DC is Charisma-based. Unlike normal diseases, hunefer rot requires a victim to make a successful saving throw every round or take another 1d6 points of temporary Constitution damage. The rot continues until the victim reaches Constitution 0 (and dies) or receives a remove disease spell or similar magic. An afflicted creature that dies shrivels away into sand unless both remove disease and raise dead (or better) are cast on the remains within 2 rounds. If the remains are not so treated, on the third round the dust swirls and forms an 18 HD mummy with the dead foe's equipment under the hunefer's command (The mummy dust spell in Chapter 2 has statistics for an 18 HD mummy).|HuneferRotDC	KEY:Hunefer ~ Hunefer Rot				DEFINE:HuneferRotDC|0					BONUS:VAR|HuneferRotDC|DefaultDCCha	BONUS:VAR|HuneferRotDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Hunefer Rot)								ABILITY:Ability Focus|AUTOMATIC|Hunefer Rot									SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:HuneferRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Hunefer ~ Spell-Like Sbilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=27|Chain Lightning|Displacement|Haste|Knock|Dispel Magic (Greater)|Passwall|Scrying|Teleport (Greater)|True Seeing|Unholy Aura|Weird	SPELLS:Innate|TIMES=1|CASTERLEVEL=27|Ruin								SOURCEPAGE:ELH
Fire Vulnerability	CATEGORY:Special Ability	TYPE:HuneferRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A hunefer takes double damage from fire attacks unless a save is allowed for half damage. A successful save halves the damage, and a failure doubles it.	KEY:Hunefer ~ Fire Vulnerability																		ABILITY:Special Ability|AUTOMATIC|Vulnerability to Fire									SOURCEPAGE:ELH
																																
Race Traits ~ Lavawight	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LavawightRaceTrait	AUTO:LANG|Common|Infernal																												
Rend	CATEGORY:Special Ability	TYPE:LavawightRaceTrait.SpecialAttack.Extraordinary.Rend	VISIBLE:YES	DESC:If the lavawight hits with both of its claws, it latches onto the opponent's body and tears the flesh. This attack automatically deals an additional 6d8+31 points of damage.	KEY:Lavawight ~ Rend									BONUS:VAR|RendDice|6	BONUS:VAR|RendDieSize|8|TYPE=Base																	SOURCEPAGE:ELH
Blazefire	CATEGORY:Special Ability	TYPE:LavawightRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Living creatures taking damage from a lavawight's attack find themselves ignited with blazefire; white-hot, lambent flames cascade over their bodies, and they must succeed at a Fortitude save (DC %1) or permanently lose 4 hit points. The opponent must continue to save every round for the next 6 rounds (7 rounds total) to avoid being permanently drained of 4 more hit points each round. The lavawight heals the same amount of damage whenever a creature is drained of hit points, gaining any excess as temporary hit points. If an opponent is slain by blazefire, only blackened ash remains of the victim. Hit points lost to the blazefire never heal naturally and cannot be magically restored-they are gone for good. The temporary hit points gained by the lavawight's blazefire last maximum of 1 hour.|BlazefireDC	KEY:Lavawight ~ Blazefire				DEFINE:BlazefireDC|0					BONUS:VAR|BlazefireDC|DefaultDCCha	BONUS:VAR|BlazefireDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Blazefire)								ABILITY:Ability Focus|AUTOMATIC|Blazefire									SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:LavawightRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:spell immunity (sleet storm)	KEY:Lavawight ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=22|Dimension Door|Flame Arrow|Spell Immunity|Fireball|Wall of Fire									SOURCEPAGE:ELH
Heat Aura	CATEGORY:Special Ability	TYPE:LavawightRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 10-foot-radius spread heat aura surrounds a lavawight. All creatures of the fire subtype in the field (including the lavawight) are treated as if having turn resistance +6 (if undead) and fast healing 10. Creatures subject to fire damage take 2d10 points of fire damage each round they remain within the heat aura.	KEY:Lavawight ~ Heat Aura																											SOURCEPAGE:ELH
Fiery Hardness	CATEGORY:Special Ability	TYPE:LavawightRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The lavawight's molten skin provides it with damage reduction of 10/-. The lavawight's standard damage reduction does not stack, but overlaps with this fiery hardness damage reduction. However, even when its standard damage reduction does not apply, the 10/- does.	KEY:Lavawight ~ Fiery Hardness																											SOURCEPAGE:ELH
																																
Race Traits ~ Legendary Animal (Legendary Bear)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LegendaryAnimalLegendaryBearRaceTrait|Scent																													
Improved Grab	CATEGORY:Special Ability	TYPE:LegendaryAnimalLegendaryBearRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a legendary bear hits a Medium-size or smaller opponent with a claw attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +32). Thereafter, the legendary bear has the option to conduct the grapple normally, or simply use its claw to hold the opponent (-20 penalty on grapple check, but the legendary bear is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals claw damage.	KEY:Legendary Animal (Legendary Bear) ~ Improved Grab																											SOURCEPAGE:ELH
																																
Race Traits ~ Legendary Animal (Legendary Tiger)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LegendaryAnimalLegendaryTigerRaceTrait|Scent																													
Improved Grab	CATEGORY:Special Ability	TYPE:LegendaryAnimalLegendaryTigerRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a legendary tiger hits a Medium-size or smaller opponent with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +34). If it gets a hold, it can attempt to rake in the same round. Thereafter, the legendary tiger has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the legendary tiger is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Legendary Animal (Legendary Tiger) ~ Improved Grab																											SOURCEPAGE:ELH
Pounce	CATEGORY:Special Ability	TYPE:LegendaryAnimalLegendaryTigerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a legendary tiger charges, it can make a full attack (including a rake attempt, see below) even though it has moved.	KEY:Legendary Animal (Legendary Tiger) ~ Pounce																											SOURCEPAGE:ELH
Rake	CATEGORY:Special Ability	TYPE:LegendaryAnimalLegendaryTigerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Attack bonus +29 melee, damage 2d6+5.	KEY:Legendary Animal (Legendary Tiger) ~ Rake																		NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d6	BONUS:WEAPONPROF=Rake|DAMAGE|-STR/2								SOURCEPAGE:ELH
Skills	CATEGORY:Special Ability	TYPE:LegendaryAnimalLegendaryTigerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A legendary tiger receives a +8 racial bonus on bothHide andMove Silently checks. *In areas of tall grasses or heavy undergrowth, the Hide bonus improves to +16.	KEY:Legendary Animal (Legendary Tiger) ~ Skills									BONUS:SKILL|Hide,Move Silently|8|TYPE=Racial	BONUS:SITUATION|Hide=Tall grass or heavy undergrowth area|16|TYPE=Racial																	SOURCEPAGE:ELH
																																
Race Traits ~ Leshay	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LeshayRaceTrait											BONUS:COMBAT|AC|20|TYPE=Insight																		
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:LeshayRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Leshay ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=28|Alter Self|Detect Thoughts|Displacement|Freedom|Dispel Magic (Greater)|Heal|Invisibility (Greater)|Knock|Speak with Plants|Spell Turning|Teleport (Greater)|Water Breathing									SOURCEPAGE:ELH
Leshay Weapons	CATEGORY:Special Ability	TYPE:LeshayRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Each leShay carries two personal melee weapons that she manifests from her own life essence. The weapon can change form as she shifts from class to class, typically appearing as a bastard sword (one in each hand). When not in combat, the weapons simply do not exist, but leShay can "draw" their weapons from nowhere as a free action. LeShay weapons are considered light weapons for a leShay, regardless of their size.	KEY:Leshay ~ Leshay Weapons									BONUS:WEAPONPROF=Sword (Bastard)|WIELDCATEGORY|-1																		SOURCEPAGE:ELH
Superior Two-Weapon Fighting	CATEGORY:Special Ability	TYPE:LeshayRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A leShay fights with a leShay weapon in each hand. Because these weapons are extensions of its own body, the leShay does not take an attack or damage penalty for attacking with two weapons.	KEY:Leshay ~ Superior Two-Weapon Fighting									BONUS:COMBAT|TOHIT-PRIMARY|4	BONUS:COMBAT|TOHIT-SECONDARY|4																	SOURCEPAGE:ELH
Gaze	CATEGORY:Special Ability	TYPE:LeshayRaceTrait.SpecialAttack.Supernatural.Gaze	VISIBLE:YES	DESC:All creatures within 30 feet who meet the gaze of a leShay become affected as if by charm monster. A Will save (DC %1) negates the effect. Each opponent within range of a gaze attack must attempt a saving throw each round at the beginning of his or her turn in the initiative order. A leShay can also actively gaze as an attack action by choosing a target within range, who must then attempt a saving throw. LeShay are immune to their own gaze.|GazeDC	KEY:Leshay ~ Gaze				DEFINE:GazeDC|0					BONUS:VAR|GazeDC|DefaultDCCon	BONUS:VAR|GazeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Gaze)								ABILITY:Ability Focus|AUTOMATIC|Gaze									SOURCEPAGE:ELH
Elf Traits	CATEGORY:Special Ability	TYPE:LeshayRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*Immune to magic sleep spells and effects; +2 racial bonus on Will saves against enchantment spells or effects; low-light vision (can see twice as far as a human in low-light conditions); entitled to a Search check when within 5 feet of a secret or concealed door as though actively looking for it; Martial Weapon Proficiency (composite longbow, composite shortbow, longbow, longsword, and rapier) as bonus feats; +2 racial bonus on Listen, Spot, and Search checks (already figured into the statistics given above).	KEY:Leshay ~ Elf Traits																		ABILITY:Elf Race Trait|AUTOMATIC|Elf ~ Racial Immunity	ABILITY:Elf Race Trait|AUTOMATIC|Elf ~ Low-Light Vision	ABILITY:Elf Race Trait|AUTOMATIC|Elf ~ Weapon Proficiency	ABILITY:Elf Race Trait|AUTOMATIC|Elf ~ Skill Bonus						SOURCEPAGE:ELH
																																
Race Traits ~ Living Vault	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LivingVaultRaceTrait																													
Imprisonment	CATEGORY:Special Ability	TYPE:LivingVaultRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:As a free action twice per day, a living vault can project a 60-foot cone. Creatures caught in the cone must make a Will save (DC %1) or be affected as by the imprisonment spell, except creatures are stored within the vault's interior. The living vault can hold two Gargantuan creatures, eight Huge creatures, thirty-two Large creatures, one hundred twentyeight Medium-size creatures, and so on. This assumes that the rest of the vault is also relatively empty, so a large hoard of treasure reduces the number of creatures a living vault can hold at any one time. If freedom is later cast upon the very spot where the victim of imprisonment disappeared, the victim is freed, though it doesn't appear where it disappeared, but in a space adjacent to wherever the living vault is currently physically located.|ImprisonmentDC	KEY:Living Vault ~ Imprisonment				DEFINE:ImprisonmentDC|0					BONUS:VAR|ImprisonmentDC|DefaultDCCha	BONUS:VAR|ImprisonmentDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Imprisonment)								ABILITY:Ability Focus|AUTOMATIC|Imprisonment									SOURCEPAGE:ELH
Recognition	CATEGORY:Special Ability	TYPE:LivingVaultRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Once made, a living vault responds only to its owner; no other being can access the vault's interior. The vault is not fooled by disguised creatures, and can distinguish between its true master and false duplicates, even penetrating disguises used in conjunction with shapechange, alter self, change self, polymorph, seeming, and simulacrum and similar effects The vault does, however, respond to the product of a clone spell.	KEY:Living Vault ~ Recognition																											SOURCEPAGE:ELH
Safekeeping	CATEGORY:Special Ability	TYPE:LivingVaultRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At will, a living vault can use a power that combines the effects of sequester and plane shift to render the vault invisible to any form of sight or divination, and at the same time transfer it to a random portion of the Astral Plane. When in safekeeping mode, the living vault responds to a sending by its master, returning to the location from which it left and becoming tangible once again. Creatures and objects that are stored within the vault are treated as if under the effects of sequester, whether the vault itself is or not. Often, creatures are brought into the vault via imprisonment, but sometimes unconscious or otherwise subdued creatures are stored as an object, in which case they receive no saving throw to resist the effect.	KEY:Living Vault ~ Safekeeping																											SOURCEPAGE:ELH
Immunity To Magic	CATEGORY:Special Ability	TYPE:LivingVaultRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A living vault is immune to all magical and supernatural effects, except as follows. A freedom spell cast on it causes it to defer the use of its own imprisonment power for 10 rounds.	KEY:Living Vault ~ Immunity to Magic																											SOURCEPAGE:ELH
																																
Race Traits ~ Mercane	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=MercaneRaceTrait	AUTO:LANG|Abyssal|Celestial|Draconic|Infernal										BONUS:VAR|AdvancementByClass|1																		
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:MercaneRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Mercane ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=14|Dimension Door|Invisibility	SPELLS:Innate|TIMES=1|CASTERLEVEL=14|Leomund's Secret Chest|Plane Shift								SOURCEPAGE:ELH
Telepathy	CATEGORY:Special Ability	TYPE:MercaneRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Mercanes can communicate telepatically with any creature within 100 feet that has a language.	KEY:Mercane ~ Telepathy									BONUS:VAR|TelepathyRange|1000|TYPE=Base																		SOURCEPAGE:ELH
Skills	CATEGORY:Special Ability	TYPE:MercaneRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Because they grow up in a mercantile culture, mercanes receive a +4 racial bonus on Appraise checks.	KEY:Mercane ~ Skills									BONUS:SKILL|Appraise|4|TYPE=Racial																		SOURCEPAGE:ELH
																																
Race Traits ~ Mu Spore	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=MuSporeRaceTrait|Resistance to Acid	AUTO:LANG|Common|Terran										BONUS:VAR|AcidResistanceBonus|20|TYPE=Resistance	BONUS:VAR|BlindsightRange|210|TYPE=Base	BONUS:VAR|FastHealing|10|TYPE=Base																
Spore Cough	CATEGORY:Special Ability	TYPE:MuSporeRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once every 1d4 rounds a mu spore can release a cloud of burrowing spores. This spore cough is treated as a %1-foot-cone breath weapon. The burrowing spores deal %2d%3 points of damage to all creatures and structures in the area, or half damage to any creatures that make a Reflex save (DC %4).|BreathWeaponCone|BreathWeaponDice|BreathWeaponDamageDie|BreathWeaponDC	KEY:Mu Spore ~ Spore Cough				DEFINE:BreathWeaponCone|0	DEFINE:BreathWeaponDice|0	DEFINE:BreathWeaponDamageDie|0	DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|100	BONUS:VAR|BreathWeaponDice|20	BONUS:VAR|BreathWeaponDamageDie|8|TYPE=Base	BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)					ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:ELH
Improved Grab	CATEGORY:Special Ability	TYPE:MuSporeRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a mu spore hits with a tendril, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity. Improved grab works only against Gargantuan and smaller opponents. The mu spore has the option to conduct the grapple normally, transfer the victim to its mouth as a free action, or simply use its tendril to hold the opponent. Each successful grapple check it makes during successive rounds automatically deals the damage given for the tendril.	KEY:Mu Spore ~ Improved Grab																											SOURCEPAGE:ELH
Swallow Whole	CATEGORY:Special Ability	TYPE:MuSporeRaceTrait.SpecialAttack.Extraordinary.Swallow Whole	VISIBLE:YES	DESC:If the mu spore begins its turn with an opponent held in its mouth, it can attempt a new grapple check (as though attempting to pin the opponent). If it succeeds, it swallows its prey and the opponent takes bite damage. A swallowed creature takes the twice the damage given for the mu spore's bite every round. A swallowed creature is considered grappled, while the creature that did the swallowing is not. A swallowed creature can try to cut its way free with any light piercing or slashing weapon, if it can deal 33 points of damage in this fashion, or it can just try to escape the grapple. If the swallowed creature choose the latter course, success puts it back in the mu spores mouth, where it may be bitten or swallowed again.	KEY:Mu Spore ~ Swallow Whole																											SOURCEPAGE:ELH
Sticky	CATEGORY:Special Ability	TYPE:MuSporeRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Sticky tendrils cover a mu spore, many more than the four main tendrils it uses for combat. Any creature that touches or successfully attacks a mu spore with a melee weapon is subject to a free improved grab check by the mu spore, as if the mu spore had successfully attacked the creature with a tendril. A creature wielding a melee weapon must immediately relinquish its grip on its weapon, or proceed with the grapple check. If the subject relinquishes its grip on its weapon, the weapon is swallowed the following round. Creatures who attack the mu spore in melee without a weapon they can release (such as those with natural attacks only, do not have this option).	KEY:Mu Spore ~ Sticky																											SOURCEPAGE:ELH
																																
Race Traits ~ Neh-Thalggu	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NehThalgguRaceTrait											BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:COMBAT|AC|20|TYPE=Insight																	
Poison	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage half CON, secondary damage remaining CON. The save DC is Constitution-based.|PoisonDC	KEY:Neh-Thalggu ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:ELH
Head-Tentacles	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The long, whiplike tentacles that frame either side of a brain collector's face can deliver a dangerous touch attack that, if successful, causes the target to dehydrate and wither (2d10 points of desiccation damage). In addition, each successful tentacle attack drains 1 point of Strength, 1 point of Dexterity, and 1 point of Constitution. This is permanent ability drain and may only be reversed by spells such as restoration and greater restoration. Typically, the neh-thalggu uses this attack to immobilize a target preparatory to extracting its brain. It can bring all ten tentacles to bear on a single target facing it or divide its attacks against up to ten targets that it threatens.	KEY:Neh-Thalggu ~ Head-Tentacles																											SOURCEPAGE:ELH
Extract Brains	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once every 1d4 rounds, as a fullround action, a brain collector can extract the brain from a target creature in line of sight. This attack is psionic in nature and can be blocked by a dimensional anchor currently in force on the target. The target gets a Will save (DC %1) to resist the extraction. If the save fails, his or her brain is drawn out intact through the skull by extradimensional means and sucked up by the brain collector, lodging in an unused storage sac above and behind its eyes. If the save succeeds, he or she takes 9d6 points of damage and is stunned for 1d4+1 rounds. A brain collector prefers to absorb brains of high-level arcane spellcasters but is fully capable of extracting those of other foes as a highly effective attack. When encountered, assume a neh-thalggu has a full retinue of thirteen stolen brains. Each brain less than the full thirteen bestows one negative level on the nehthalggu (though these never convert to actual level loss), which is a powerful incentive for the creature to always keep its brain-sacs filled. A  neh-thalggu is free to draw on all the Knowledge skills of each brain it currently stores, using the base ranks in a skill possessed by each brain, and adjusted by the neh-thalggu's own skill modifiers for the Knowledge skill in question (or its Intelligence modifier, for a skill it has no ranks in).|ExtractBrainsDC	KEY:Neh-Thalggu ~ Extract Brains				DEFINE:ExtractBrainsDC|0					BONUS:VAR|ExtractBrainsDC|DefaultDCCha	BONUS:VAR|ExtractBrainsDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Extract Brains)								ABILITY:Ability Focus|AUTOMATIC|Extract Brains									SOURCEPAGE:ELH
Dimensional Travel	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A brain collector can move with surprising speed for something of its ungainly bulk, but its preferred method of locomotion is via dimension door, which it can do as a quickened action, once per round. It can also use teleport without error or plane shift at will as a move-equivalent action. A nehthalggu likes to combine dimension door with Spring Attack to get behind foes' defenses and take them unawares from a different direction each round.	KEY:Neh-Thalggu ~ Dimensional Travel																											SOURCEPAGE:ELH
Spells	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:A fully grown brain collector can cast arcane spells as a 13th-level sorcerer (one level of spellcasting ability per brain).	KEY:Neh-Thalggu ~ Spells																											SOURCEPAGE:ELH
Amorphous Physiology	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialQuality.Extraordinay	VISIBLE:YES	DESC:A brain collector does not have fixed organs as do life forms from our reality. As such, it is immune to critical hits, death from massive damage, sneak attacks, and coup de grace.	KEY:Neh-Thalggu ~ Amorphous Physiology																		ABILITY:Special Ability|AUTOMATIC|Immunity to Critical Hits|Immunity To Death from Massive Damage|Immunity to Sneak Attack|Immunity To Coup de Grace									SOURCEPAGE:ELH
Manifest Maw	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Though it is an incorporeal creature, a neh-thalggu can manifest its mouth in corporeal form as a standard action. While so manifested, the mouth can deliver bite attacks against corporeal creatures or pick up objects. The mouth bites as if it had Str 35.	KEY:Neh-Thalggu ~ Manifest Maw																											SOURCEPAGE:ELH
Feats	CATEGORY:Special Ability	TYPE:NehThalgguRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A neh-thalggu gains Power Attack as a bonus feat, even though it has no Strength score.	KEY:Neh-Thalggu ~ Feats																		ABILITY:FEAT|AUTOMATIC|Power Attack									SOURCEPAGE:ELH
																																
Race Traits ~ Prismasaurus	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PrismasaurusRaceTrait																													
Prismatic Emanation	CATEGORY:Special Ability	TYPE:PrismasaurusRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The reflected and refracted light from the prismasaurus's crystalline ridge functions very similarly to the prismatic spray (DC %1) spell. Any creature of less than 8 HD that is within 30 feet of the creature is automatically blinded (see blindness/deafness) for 2d4 rounds. In addition, any creature within 20 feet of the prismasaurus is randomly struck by one or more rays of light, as determined by the table that accompanies the prismatic spray spell in the Player's Handbook. This effect is as the prismatic spray spell in a 30-foot-radius spread, but is otherwise as cast by a 20th-level caster.|PrismaticEmanationDC	KEY:Prismasaurus ~ Prismatic Emanation				DEFINE:PrismaticEmanationDC|0					BONUS:VAR|PrismaticEmanationDC|DefaultDCCon	BONUS:VAR|PrismaticEmanationDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Prismatic Emanation)								ABILITY:Ability Focus|AUTOMATIC|Prismatic Emanation									SOURCEPAGE:ELH
Immunities	CATEGORY:Special Ability	TYPE:PrismasaurusRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Due to the magical prismatic nature of the creature's crystalline ridge, it takes half damage from all weapons (see DR). It is immune to poison, gases, petrification, and mind-affecting attacks.	KEY:Prismasaurus ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Poison|Immunity to Gaseous Attacks|Immunity tO Petrification|Immunity To Mind-Affecting									SOURCEPAGE:ELH
Prismatic Blur	CATEGORY:Special Ability	TYPE:PrismasaurusRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The reflected and refracted light that constantly surrounds the creature blurs the creature's outline and makes it difficult to properly target. All melee and ranged attacks against the creature have a 50%% miss chance.	KEY:Prismasaurus ~ Prismatic Blur																											SOURCEPAGE:ELH
																																
Race Traits ~ Swarm (Ruin Swarm)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SwarmRuinSwarmRaceTrait											BONUS:VAR|Maneuverability|5|TYPE=Base																		
Blinding	CATEGORY:Special Ability	TYPE:SwarmRuinSwarmRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any living creature that begins its turn with a ruin swarm in its space must make a Fortitude save (DC %1) or be blinded for one round. The save DC is Dexterity-based.|BlindingDC	KEY:Swarm (Ruin Swarm) ~ Blinding				DEFINE:BlindingDC|0					BONUS:VAR|BlindingDC|DefaultDCDex	BONUS:VAR|BlindingDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Blinding)								ABILITY:Ability Focus|AUTOMATIC|Blinding									SOURCEPAGE:ELH
Blindsense	CATEGORY:Special Ability	TYPE:SwarmRuinSwarmRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The ruin swarm notices and locates creatures within 200 ft. Opponents still have 100%% concealment against the swarm (but swarm attacks ignore concealment).	KEY:Swarm (Ruin Swarm) ~ Blindsense									BONUS:VAR|BlindsenseRange|200|TYPE=Base																		SOURCEPAGE:ELH
																																
Race Traits ~ Shadow of the Void	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ShadowOfTheVoidRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base	BONUS:COMBAT|AC|20|TYPE=Insight	BONUS:VAR|TurnResistanceBonus|6																
