SOURCELONG:Monsters of Faerun 3.0	SOURCESHORT:MCMoF30	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2001-02
																																	
# # Subrace Traits																																	
																																	
###Block: Traits																																	
Stone Walk	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:This ability allows Urdunnirs to pass through stone and earth as if it were air. They can carry up to twice their own body weight with them in this manner.	KEY:Urdunnir Dwarf ~ Stone Walk																											SOURCEPAGE:MCMoF	
Stone Shape	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Urdunnir Dwarf ~ Stone Shape																		SPELLS:Innate|TIMES=1|TIMEUNIT=Round|CASTERLEVEL=8|Stone Shape									SOURCEPAGE:MCMoF	
Shape Metal	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An urdunnir can also use a shape metal spell-like ability by concentrating for a full round and using this ability in the next round. The power works just like the stone shape spell, except that the urdunnir can only affect 5 cubic feet of metal. The dwarf must touch the metal to shape it, which may require a melee touch attack if an opponent is holding or wielding the object. If an urdunnir is prepared for an attack, he can reshape a metal weapon as it hits, taking only half damage from the attack and rendering the weapon useless. (The dwarf must spend one action preparing to use the power, then ready the shape metal ability on his next action, using the ability the next time he is struck in combat.) Magic weapons and armor receive a Fortitude saving throw against this power (see the saving throw rules under Strike an Object in Chapter 8 of the Player's Handbook).	KEY:Urdunnir Dwarf ~ Shape Metal																											SOURCEPAGE:MCMoF	
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Flight	CATEGORY:Special Ability	TYPE:BeholderkinDeathKissRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A death kiss's body is naturally buoyant. This buoyancy allows it to fly as the spell, as a free action, at a speed of 30 feet. This buoyancy also grants it a permanent feather fall effect with personal range.	KEY:Beholderkin (Death Kiss) ~ Flight																											SOURCEPAGE:MCMoF	
Electric Aura	CATEGORY:Special Ability	TYPE:BeholderkinDeathKissRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Whenever the death kiss is damaged by a slashing or piercing melee weapon, there is a 1%% chance per point of damage inflicted by the blow that the creature's electric aura will shock the attacker for 1d10 points of damage. A Reflex save (DC %1) avoids the damage. If the blow reduces the death kiss to 0 or fewer hit points, the chance increases to 5%% per point of damage inflicted by the blow.|ElectricAuraDC	KEY:Beholderkin (Death Kiss) ~ Electric Aura				DEFINE:ElectricAuraDC|0					BONUS:VAR|ElectricAuraDC|DefaultDCCon																		SOURCEPAGE:MCMoF	
Death Shiver	CATEGORY:Special Ability	TYPE:BeholderkinDeathKissRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At death, all remaining electrical force remaining in the death kiss's body shoots out of its corpse. All beings within a 5- to 50-foot-radius spread (1d10 x 5) must make a Reflex saving throw (DC %1) or suffer 2d10 points of electricity damage.|DeathSchiverDC	KEY:Beholderkin (Death Kiss) ~ Death Shiver																												
																																	
Race Traits ~ Beholderkin (Eyeball)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BeholderkinEyeballRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base																		
Eye Rays	CATEGORY:Special Ability	TYPE:BeholderkinEyeballRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Unlike true beholders, which can use all their eye ray attacks the same round, eyeballs can use only one of their four rays at a time. In addition, an eyeball that fires a daze ray or a ray of frost cannot fire another daze or ray of frost for 2 rounds. Each eye's effect resembles a spell cast by a sorcerer (levels vary depending on the eye) but follows the rules for a ray (see Aiming a Spell in Chapter 10 of in the Player's Handbook).&nl;Cause fear: As the spell, range 35 feet. The Will save DC is 10.&nl;Daze: As the spell, range 35 feet. The Will save DC is 10.&nl;Mage hand: As the spell cast by a 4th-level sorcerer, except that the eyeball can use the ray without having to use a move-equivalent action to move an unattended object weighing no more than 5 pounds up to 15 feet a round. The ray has a range of 35 feet.&nl;Ray of frost: As the spell, range 35 feet.	KEY:Beholderkin (Eyeball) ~ Eye Rays																											SOURCEPAGE:MCMoF	
Immunities	CATEGORY:Special Ability	TYPE:BeholderkinEyeballRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Eyeballs are immune to charm and command effects.	KEY:Beholderkin (Eyeball) ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity to Charm|Immunity to Command									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Beholderkin (Gouger)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BeholderkinGougerRaceTrait	AUTO:LANG|Common|Undercommon|Beholder										BONUS:VAR|Maneuverability|4|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base																		
Antimagic Cone	CATEGORY:Special Ability	TYPE:BeholderkinGougerRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The gouger's central eye functions exactly like a beholder's central eye, except that the gouger always leaves its eye open.	KEY:Beholderkin (Gouger) ~ Antimagic Cone																											SOURCEPAGE:MCMoF	
Tongue Strike	CATEGORY:Special Ability	TYPE:BeholderkinGougerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The gouger's tongue attack benefits from the Improved Critical feat, meaning that it threatens a critical hit on a 19-20. In addition, the tongue inflicts x3 damage on a critical hit instead of x2.	KEY:Beholderkin (Gouger) ~ Tongue Strike									BONUS:WEAPONPROF=Tongue|CRITMULTADD|1																		SOURCEPAGE:MCMoF	
Eye Gouge	CATEGORY:Special Ability	TYPE:BeholderkinGougerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When the gouger's tongue attack hits another beholder or beholderkin whose eyes have special abilities, that beholder must make a Reflex save (DC %1) or lose the use of one of its eyes for the next 2d6 rounds. If the result of the 2d6 roll is 12, the loss is permanent. There is a 50%% chance that the tongue hits the central eye. If not, randomly determine which lesser eye is struck. The eye gouge ability can strike the same eye more than once, in which case the loss of the eye is cumulative.|EyeGougeDC	KEY:Beholderkin (Gouger) ~ Eye Gouge				DEFINE:EyeGougeDC|0					BONUS:VAR|EyeGougeDC|DefaultDCCha	BONUS:VAR|EyeGougeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Eye Gouge)								ABILITY:Ability Focus|AUTOMATIC|Eye Gouge									SOURCEPAGE:MCMoF	
All-Around Vision	CATEGORY:Special Ability	TYPE:BeholderkinGougerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Gougers are exceptionally alert. Their many small eyes give them a +4 racial bonus on Spot and Search checks. Opponents gain no flanking bonuses when attacking a gouger. Once a gouger has acted during an encounter, its all-around vision negates any sneak attacks.	KEY:Beholderkin (Gouger) ~ All-Around Vision									BONUS:SKILL|Spot,Search|4|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|All-Around Vision|Immunity To Flanking									SOURCEPAGE:MCMoF	
Flight	CATEGORY:Special Ability	TYPE:BeholderkinGougerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A gouger's body is naturally buoyant. This buoyancy allows it to fly as the spell, as a free action, at a speed of 40 feet. This buoyancy also grants it a permanent feather fall effect with personal range.	KEY:Beholderkin (Gouger) ~ Flight																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Bullywug	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BullywugRaceTrait		AUTO:WEAPONPROF|Halfspear	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfLight								BONUS:VAR|AdvancementByClass|1																			
Marsh Move	CATEGORY:Special Ability	TYPE:BullywugRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Bullywugs suffer no movement penalties for moving in marshes or mud.	KEY:Bullywug ~ Marsh Move																											SOURCEPAGE:MCMoF	
Summoning	CATEGORY:Special Ability	TYPE:BullywugRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Bullywug clerics are notorious for their powerful but unpredictable summoning abilities. When a bullywug cleric uses a summon monster spell, there is a 50%% chance that one more monster than the spell would ordinarily summon will appear. In such cases, there is then a 25%% chance that the summoned monsters will not be in the bullywug's control, rampaging and attacking at random. It is not uncommon for bullywugs that have summoned monsters and failed to control them to spend all their efforts fighting their own summoned creatures instead of attacking their original foe.	KEY:Bullywug ~ Summoning																											SOURCEPAGE:MCMoF	
Skills	CATEGORY:Special Ability	TYPE:BullywugRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Bullywugs have a +6 racial bonus on Hide checks when in marshes because of their skill at camouflage.	KEY:Bullywug ~ Skills									BONUS:SITUATION|Hide=In marshlands|6|TYPE=Racial																		SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Chitine	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ChitineRaceTrait	AUTO:LANG|Undercommon										BONUS:VAR|AdvancementByClass|1																			
Grappling Bonus	CATEGORY:Special Ability	TYPE:ChitineRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Sometimes chitines choose to grapple opponents and capture them alive to serve as sacrifices to the spidergoddess Lolth. Their four arms grant them a +4 bonus on grapple checks, giving them equal footing with Medium-size creatures.	KEY:Chitine ~ Grappling Bonus									BONUS:COMBAT|TOHIT.GRAPPLE|4|TYPE=Racial																		SOURCEPAGE:MCMoF	
Difficult to Disarm	CATEGORY:Special Ability	TYPE:ChitineRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Because of the hooks in a chitine's palm, the creature gains a +4 bonus on its opposed check when a character tries to disarm it.	KEY:Chitine ~ Difficult to Disarm																											SOURCEPAGE:MCMoF	
Sensitive to Sunlight	CATEGORY:Special Ability	TYPE:ChitineRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:In sunlight or bright magical light (such as a daylight spell), chitines suffer a -1 penalty on attack and damage rolls.	KEY:Chitine ~ Sensitive to Sunlight																											SOURCEPAGE:MCMoF	
Feats	CATEGORY:Special Ability	TYPE:ChitineRaceTrait.SpecialQuality	VISIBLE:YES	DESC:The chitine's Multidexterity and Multiweapon Fighting feats in combination with its natural racial aptitude for making effective use of its limbs allow it to attack with all its arms at no penalty.	KEY:Chitine ~ Feats									BONUS:COMBAT|TOHIT-PRIMARY|4	BONUS:COMBAT|TOHIT-SECONDARY|4																		
																																	
Race Traits ~ Choldrith	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CholdrithRaceTrait	AUTO:LANG|Undercommon|Abyssal										BONUS:VAR|AdvancementByClass|1	BONUS:VAR|DarkvisionRange|60|TYPE=Base																		
Poison	CATEGORY:Special Ability	TYPE:CholdrithRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage paralysis, secondary damage 2d4 CON. The save DC is Constitution-based.|PoisonDC	KEY:Choldrith ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MCMoF	
Spellcasting	CATEGORY:Special Ability	TYPE:CholdrithRaceTrait.SpecialAttack	VISIBLE:YES	DESC:Choldriths have the spellcasting ability of 4thlevel clerics, with access to the Chaos, Evil, and Protection domains.	KEY:Choldrith ~ Spellcasting																											SOURCEPAGE:MCMoF	
Web	CATEGORY:Special Ability	TYPE:CholdrithRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Choldriths spin webs as monstrous spiders. They can cast a web eight times a day. This is similar to an attack with a net but has a maximum range of 50 feet, with a range increment of 10 feet, and is effective against targets of Medium-size or smaller (see Chapter 7 of the Player's Handbook for details on net attacks). The web anchors the target in place, allowing no movement. An entangled creature can escape with a successful Escape Artist check (DC %1) or burst it with a Strength check (DC %2). Both are standard actions. The web has 12 hit points. See the Monstrous Spider entry in the Monster Manual for more information about webs|WebEscapeArtisDC|WebBurstDC	KEY:Choldrith ~ Web				DEFINE:WebEscapeArtisDC|0	DEFINE:WebBurstDC|0				BONUS:VAR|WebEscapeArtisDC|DefaultDCCon	BONUS:VAR|WebBurstDC|DefaultDCStr	BONUS:VAR|WebBurstDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Web)	BONUS:VAR|WebBurstDC|4|TYPE=Racial						ABILITY:Ability Focus|AUTOMATIC|Web									SOURCEPAGE:MCMoF	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:CholdrithRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Choldrith ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=2|CASTERLEVEL=HD|Darkness|Bless									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Chosen One	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ChosenOneRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base																			
Poison	CATEGORY:Special Ability	TYPE:ChosenOneRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d4 CON, secondary damage 2d4 CON. The save DC is Constitution-based.|PoisonDC	KEY:Chosen One ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Cloaker Lord	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CloakerLordRaceTrait	AUTO:LANG|Undercommon										BONUS:VAR|Maneuverability|3|TYPE=Base	BONUS:VAR|AdvancementByClass|1	BONUS:VAR|DarkvisionRange|60|TYPE=Base							ABILITY:FEAT|AUTOMATIC|Blind-Fight										
Moan	CATEGORY:Special Ability	TYPE:CloakerLordRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:As a free action, a cloaker lord can emit a dangerous subsonic moan at will, as long as it does not use its bite attack in the same round. By varying the frequency and intensity of the moan, a cloaker lord can create one of four different effects. All save DCs for moan effects are Charisma-based.	KEY:Cloaker Lord ~ Moan				DEFINE:MoanDC|0					BONUS:VAR|MoanDC|DefaultDCCha	BONUS:VAR|MoanDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Moan)								ABILITY:Ability Focus|AUTOMATIC|Moan									SOURCEPAGE:MCMoF	
Unnerve	CATEGORY:Special Ability	TYPE:CloakerLordRaceTrait.SpecialAttack	VISIBLE:YES	DESC:All within 90 feet of the cloaker lord suffer a -2 morale penalty on attack and damage rolls. Those forced to hear this sound for 6 consecutive rounds must make a Will save (DC %1) or enter a trance and become unable to attack or defend themselves until the moaning stops. Opponents who successfully save must repeat the save next round if the moaning continues.|MoanDC	KEY:Cloaker Lord ~ Moan ~ Unnerve																											SOURCEPAGE:MCMoF	
Fear	CATEGORY:Special Ability	TYPE:CloakerLordRaceTrait.SpecialAttack	VISIBLE:YES	DESC:All those within 40 feet of the cloaker lord must make a Will save (DC %1) or flee in terror for 2 rounds.|MoanDC	KEY:Cloaker Lord ~ Moan ~ Fear																											SOURCEPAGE:MCMoF	
Nausea	CATEGORY:Special Ability	TYPE:CloakerLordRaceTrait.SpecialAttack	VISIBLE:YES	DESC:Everyone in a 40-foot cone must attempt a Fortitude save (DC %1) or be overcome by nausea and weakness. Affected characters fall to the ground and are unable to take any actions, including defending themselves, for 1d4+1 rounds.|MoanDC	KEY:Cloaker Lord ~ Moan ~ Nausea																											SOURCEPAGE:MCMoF	
Stupor	CATEGORY:Special Ability	TYPE:CloakerLordRaceTrait.SpecialAttack	VISIBLE:YES	DESC:single individual no more than 50 feet from the cloaker lord must make a Fortitude save (DC %1) or be affected as by a hold monster spell for 6 rounds. A cloaker lord can affect only one victim at a time with this ability, so if it decides to affect one character while another is still under the effect of the stupor, the previous effect is canceled.|MoanDC	KEY:Cloaker Lord ~ Moan ~ Stupor																											SOURCEPAGE:MCMoF	
Engulf	CATEGORY:Special Ability	TYPE:CloakerLordRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A cloaker lord can try to wrap a foe of Large size or smaller in its body. The cloaker lord makes a grapple attack that does not provoke an attack of opportunity. If the cloaker lord achieves a hold, it is free to use its whiplike tail to strike at other targets while it gnaws on an engulfed victim. The cloaker lord can bite the engulfed foe with a +4 attack bonus. Attacks made on an engulfing cloaker lord deal half their damage to the monster and half to the trapped victim.	KEY:Cloaker Lord ~ Engulf																											SOURCEPAGE:MCMoF	
Spellcasting	CATEGORY:Special Ability	TYPE:CloakerLordRaceTrait.SpecialAttack	VISIBLE:YES	DESC:Cloaker lords have the spellcasting ability of 9thlevel wizards, and this ability improves as they increase in size and Hit Dice. They are considered specialists in spells of the shadow subschool, including the following spells: 1st-chill touch, ray of enfeeblement, sleep; 2nd-blur, darkness, scare, spectral hand; 3rd-gaseous form, nondetection, phantom steed; 4th- enervation, Evard's black tentacles, fear, minor creation, shadow conjuration; 5th-greater shadow conjuration, major creation, passwall, shadow evocation; 6th-greater shadow evocation, shades; 7th-phase door, shadow walk; 8th-etherealness, maze; 9th-energy drain. Cloaker lords cast all their spells with verbal components only.	KEY:Cloaker Lord ~ Spellcasting																											SOURCEPAGE:MCMoF	
Shadow Shift	CATEGORY:Special Ability	TYPE:CloakerRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Cloaker lords have the ability to manipulate shadows. This power is effective only in shadowy areas and has several possible effects.	KEY:Cloaker Lord ~ Shadow Shift																											SOURCEPAGE:MCMoF	
Obscure Vision	CATEGORY:Special Ability	TYPE:CloakerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:The cloaker lord gains concealment (20%% miss chance) for 1d4 rounds.	KEY:Cloaker Lord ~ Shadow Shift ~ Obscure Vision																											SOURCEPAGE:MCMoF	
Dancing Images	CATEGORY:Special Ability	TYPE:CloakerRaceTrait.SpecialQuality	VISIBLE:YES		KEY:Cloaker Lord ~ Shadow Shift ~ Dancing Images																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=9|Mirror Image									SOURCEPAGE:MCMoF	
Silent Image	CATEGORY:Special Ability	TYPE:CloakerRaceTrait.SpecialQuality	VISIBLE:YES		KEY:Cloaker Lord ~ Shadow Shift ~ Silent Image																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=9|Silent Image,13+CHA									SOURCEPAGE:MCMoF	
Plane Shift	CATEGORY:Special Ability	TYPE:CloakerRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Cloaker lords can travel to and from the Plane of Shadow at will. Once per day, they can bring up to seven cloakers along with them on such a journey, as the spell plane shift.	KEY:Cloaker Lord ~ Plane Shift																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=HD|Plane Shift									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Swarm (Crawling Claw)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SwarmCrawlingClawRaceTrait											BONUS:VAR|Maneuverability|1|TYPE=Base		BONUS:VAR|DarkvisionRange|60|TYPE=Base																	
Smite Fallen	CATEGORY:Special Ability	TYPE:SwarmCrawlingClawRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Crawling claws inflict double damage against prone combatants.	KEY:Swarm (Crawling Claw) ~ Smite Fallen																											SOURCEPAGE:MCMoF	
Immunities	CATEGORY:Special Ability	TYPE:SwarmCrawlingClawRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Lacking eyes, crawling claws are immune to gaze attacks.	KEY:Swarm (Crawling Claw) ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity To Gaze Attacks									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Darkenbeast	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DarkenbeastRaceTrait											BONUS:VAR|Maneuverability|2|TYPE=Base	BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base																	
Spell Imprinting	CATEGORY:Special Ability	TYPE:DarkenbeastRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:When a darkenbeast is created, its caster can cast a spell that the darkenbeast "carries" until the spell is needed. On the darkenbeast's master's action, as a spell-like ability, the master may attempt to cast a single spell imprinted on a darkenbeast within 30 feet of her as if she were casting it normally. The spell has a 25%% spell failure chance, with an additional +10%% failure chance for every other darkenbeast-imprinted spell the spellcaster has attempted to cast that day. Whether the spell succeeds or fails, the darkenbeast immediately dies in a spout of magical purple flame, reverting to its true form in death.	KEY:Darkenbeast ~ Spell Imprinting																											SOURCEPAGE:MCMoF	
Immimities	CATEGORY:Special Ability	TYPE:DarkenbeastRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Darkenbeasts are immune to mind-influencing effects.	KEY:Darkenbeast ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity To Mind-Affecting									SOURCEPAGE:MCMoF	
Light Vulnerability	CATEGORY:Special Ability	TYPE:DarkenbeastRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When exposed to sunlight, or to light equivalent to a daylight spell, darkenbeasts suffer a -2 morale penalty on all attacks, saves, checks and damage rolls.	KEY:Darkenbeast ~ Light Vulnerability																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Dark Tree	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DarkTreeRaceTrait|Vulnerability To Cold											BONUS:VAR|HasLowLightVision|1|TYPE=Base																			
