SOURCELONG:Gozzilioni Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Improved Grab	CATEGORY:Special Ability	TYPE:DinosaurAllosaurusRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If allosaurus hits an opponent that is at least one size category smaller than itself with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +22). If it gets a hold, it can attempt to rake in the same round, and the next round it can try to swallow the opponent. Alternatively, allosaurus has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but allosaurus is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage and allows another rake attempt.	KEY:Dinosaur (Allosaurus) ~ Improved Grab																											SOURCEPAGE:MM2	
Rake	CATEGORY:Special Ability	TYPE:DinosaurAllosaurusRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Attack bonus +12 melee, damage 2d8+3.	KEY:Dinosaur (Allosaurus) ~ Rake																		NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d8	BONUS:WEAPONPROF=Rake|DAMAGE|-STR/2								SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:DinosaurAllosaurusRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Allosaurus can swallow a grabbed opponent that is at least two size categories smaller than itself by making a successful grapple check (grapple bonus +22). Once inside the gullet, the opponent takes 2d8+12 points of bludgeoning damage and 1d8 points of acid damage per round from the dinosaur's digestive juices. A successful grapple check allows the swallowed creature to climb out of the gullet and return to the mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the digestive tract (AC 12) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Huge allosaurus's gullet can hold 1 Medium-size, 4 Small, 16 Tiny, or 64 Diminutive or smaller opponents.	KEY:Dinosaur (Allosaurus) ~ Swallow Whole																											SOURCEPAGE:MM2	
Trample	CATEGORY:Special Ability	TYPE:DinosaurAllosaurusRaceTrait.SpecialQuality.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Dinosaur (Allosaurus) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|5	BONUS:VAR|TrampleDieSize|8|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
																																	
Race Traits ~ Dinosaur (Ankylosaurus)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DinosaurAnkylosaurusRaceTrait|Scent																														
Trample	CATEGORY:Special Ability	TYPE:DinosaurAnkylosaurusRaceTrait.SpecialQuality.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Dinosaur (Ankylosaurus) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|12|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
																																	
Race Traits ~ Dinosaur (Quetzalcoatlus)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DinosaurQuetzalcoatlusRaceTrait											BONUS:VAR|Maneuverability|2|TYPE=Base																			
Swallow Whole	CATEGORY:Special Ability	TYPE:DinosaurQuetzalcoatlusRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Quetzalcoatlus can swallow a snatched opponent that is at least two size categories smaller than itself by making a successful grapple check (grapple bonus +23). Once inside the dinosaur, the opponent takes 1d8+4 points of bludgeoning damage and 1d4 points of acid damage per round from its gizzard. A successful grapple check allows the swallowed creature to climb out of the gizzard and return to the beak, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 15 points of damage to the gizzard (AC 14) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Huge quetzalcoatlus's gizzard can hold 1 Medium-size, 4 Small, 16 Tiny, or 64 Diminutive or smaller opponents.	KEY:Dinosaur (Quetzalcoatlus) ~ Swallow Whole																											SOURCEPAGE:MM2	
Feats	CATEGORY:Special Ability	TYPE:DinosaurQuetzalcoatlusRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A creature that is flung by quetzalcoatlus after being snatched travels 100 feet and takes 10d6 points of damage. If quetzalcoatlus is flying, the creature takes this damage or the appropriate falling damage, whichever is greater.	KEY:Dinosaur (Quetzalcoatlus) ~ Feats																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Dinosaur (Seismosaurus)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DinosaurSeismosaurusRaceTrait|Scent																														
Trample	CATEGORY:Special Ability	TYPE:DinosaurSeismosaurusRaceTrait.SpecialQuality.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Dinosaur (Seismosaurus) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|10	BONUS:VAR|TrampleDieSize|10|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
																																	
Race Traits ~ Dinosaur (Spinosaurus)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DinosaurSpinosaurusRaceTrait|Scent																														
Frightful Presence	CATEGORY:Special Ability	TYPE:DinosaurSpinosaurusRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When a spinosaurus bellows (a standard action), it inspires terror in all creatures within %2 feet that have fewer Hit Dice or levels than it has. Each potentially affected opponent must succeed at a Will save (DC %1) or become shaken for 5d6 rounds. A successful save leaves that opponent immune to that spinosaurus's frightful presence for 24 hours. The save DC is Charisma-based.|FrightfulPresenceDC|FrightfulPresenceRange	KEY:Dinosaur (Spinosaurus) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:DinosaurSpinosaurusRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If spinosaurus hits an opponent that is at least one size category smaller than itself with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +40). If it gets a hold, it can try to swallow the opponent in the next round. Alternatively, spinosaurus has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but spinosaurus is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Dinosaur (Spinosaurus) ~ Improved Grab																											SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:DinosaurSpinosaurusRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Spinosaurus can swallow a grabbed opponent that is at least two size categories smaller than itself by making a successful grapple check (grapple bonus +40). Once inside the gullet, the opponent takes 2d8+10 points of bludgeoning damage plus 1d8+4 points of acid damage per round from the dinosaur's digestive juices. A successful grapple check allows the swallowed creature to climb out of the gullet and return to the mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the digestive tract (AC 14) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Gargantuan spinosaurus's gullet can hold 2 Large, 8 Medium-size, 32 Small, or 128 Tiny or smaller opponents.	KEY:Dinosaur (Spinosaurus) ~ Swallow Whole																											SOURCEPAGE:MM2	
Trample	CATEGORY:Special Ability	TYPE:DinosaurSpinosaurusRaceTrait.SpecialQuality.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Dinosaur (Spinosaurus) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|8|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DinosaurSpinosaurusRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Spinosaurus receives a +2 racial bonus on Listen and Spot checks.	KEY:Dinosaur (Spinosaurus) ~ Skills									BONUS:SKILL|Listen,Spot|2|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Dire Animal (Dire Toad)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DireAnimalDireToadRaceTrait																														
Poison	CATEGORY:Special Ability	TYPE:DireAnimalDireToadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 CON, secondary damage 1d6 CON. The save DC is Constitution-based.|PoisonDC	KEY:Dire Animal (Dire Toad) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:DireAnimalDireToadRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a dire toad hits an opponent that is at least one size category smaller than itself with a bite attack or a tongue attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +3). If it gets a hold, it can try to swallow the opponent. Alternatively, the dire toad has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the dire toad is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite damage.	KEY:Dire Animal (Dire Toad) ~ Improved Grab																											SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:DireAnimalDireToadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A dire toad can swallow a grabbed opponent that is at least one size category smaller than itself by making a successful grapple check (grapple bonus +3). Once inside the toad, the opponent takes 1d6 points of bludgeoning damage plus 1d4 points of acid damage per round from the dire toad's stomach. A successful grapple check allows the swallowed creature to climb out of the stomach and return to the toad's mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 10 points of damage to the gizzard (AC 13) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A Mediumsize dire toad's stomach can hold 2 Small or 8 Tiny or smaller opponents.	KEY:Dire Animal (Dire Toad) ~ Swallow Whole																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DireAnimalDireToadRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A dire toad receives a +4 racial bonus on Hide, Listen, and Spot checks, and a +8 racial bonus on Jump checks.	KEY:Dire Animal (Dire Toad) ~ Skills									BONUS:SKILL|Hide,Listen,Spot|4|TYPE=Racial	BONUS:SKILL|Jump|8|TYPE=Racial																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Dire Animal (Dire Hawk)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DireAnimalDireHawkRaceTrait											BONUS:VAR|Maneuverability|3|TYPE=Base																			
Skills	CATEGORY:Special Ability	TYPE:DireAnimalDireHawkRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*A dire hawk receives a +8 racial bonus on Spot checks in daylight.	KEY:Dire Animal (Dire Hawk) ~ Skills									BONUS:SKILL|Spot|8|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Dire Animal (Dire Snake)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DireAnimalDireSnakeRaceTrait|Scent																														
Constrict	CATEGORY:Special Ability	TYPE:DireAnimalDireSnakeRaceTrait.SpecialAttack.Extraordinary.Constrict	VISIBLE:YES	DESC:With a successful grapple check, a dire snake can constrict a grabbed opponent, dealing 1d8+10 points of bludgeoning damage.	KEY:Dire Animal (Dire Snake) ~ Constrict									BONUS:VAR|ConstrictDice|1	BONUS:VAR|ConstrictDieSize|8|TYPE=Base																	SOURCEPAGE:MM2	
Poison	CATEGORY:Special Ability	TYPE:DireAnimalDireSnakeRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 CON, secondary damage 1d6 CON. The save DC is Constitution-based.|PoisonDC	KEY:Dire Animal (Dire Snake) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:DireAnimalDireSnakeRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a dire snake hits an opponent that is at least one size category smaller than itself with a bite attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +20). If it gets a hold, it can also constrict in the same round. Thereafter, the dire snake has the option to conduct the grapple normally, or simply use its jaws to hold the opponent (-20 penalty on grapple check, but the dire snake is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals bite and constrict damage.	KEY:Dire Animal (Dire Snake) ~ Improved Grab																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DireAnimalDireSnakeRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A dire snake receives a +4 racial bonus on Hide, Listen, and Spot checks, and a +8 racial bonus on Balance checks.	KEY:Dire Animal (Dire Snake) ~ Skills									BONUS:SKILL|Hide,Listen,Spot|4|TYPE=Racial	BONUS:SKILL|Balance|8|TYPE=Racial																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Dire Animal (Dire Horse)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DireAnimalDireHorseRaceTrait|Scent																														
-	CATEGORY:Special Ability	TYPE:DireAnimalDireHorseRaceTrait	VISIBLE:DISPLAY		KEY:Dire Animal (Dire Horse) ~ -																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Dire Animal (Dire Elk)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DireAnimalDireElkRaceTrait|Scent																														
Trample	CATEGORY:Special Ability	TYPE:DireAnimalDireElkRaceTrait.SpecialQuality.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Dire Animal (Dire Elk) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|8|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DireAnimalDireElkRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A dire elk receives a +4 racial bonus onHide checks.	KEY:Dire Animal (Dire Elk) ~ Skills									BONUS:SKILL|Hide|4|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Dire Animal (Dire Elephant)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DireAnimalDireElephantRaceTrait|Scent																														
Trample	CATEGORY:Special Ability	TYPE:DireAnimalDireElephantRaceTrait.SpecialQuality.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Dire Animal (Dire Elephant) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|4	BONUS:VAR|TrampleDieSize|6|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
																																	
Race Traits ~ Dragon (Amethyst)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|Gem Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-3)/3					ABILITY:Special Ability|AUTOMATIC|Immunity To Force Effects|Immunity To Poison|Dragon (Amethyst Dragon) ~ Breath Weapon			ABILITY:Special Ability|AUTOMATIC|Dragon (Amethyst Dragon) ~ Stomp|Dragon (Amethyst Dragon) ~ Psionics|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Amethyst Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Amethyst Dragon) ~ Explosive Gems|Dragon (Amethyst Dragon) ~ Invisibility|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Amethyst Dragon) ~ Body Equilibrium|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Amethyst Dragon) ~ Suggestion|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Amethust Dragon) ~ Amethist Telekinesis|PREVARGTEQ:DragonAgeCategory,12								
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm								
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD														BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12								
#LevelAdj																																	
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVARGTEQ:DragonAgeCategory,1|PREVARLTEQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|5|PREVARGTEQ:DragonAgeCategory,1|PREVAREQ:DragonAgeCategory,3		BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,4																
#size																																	
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD														BONUS:VAR|DragonSizeTracker|4|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSizeTracker|1|PREVARGTEQ:DragonAgeCategory,2		BONUS:VAR|DragonSizeTracker|1|PREVARGTEQ:DragonAgeCategory,4		BONUS:VAR|DragonSizeTracker|1|PREVARGTEQ:DragonAgeCategory,6				BONUS:VAR|DragonSizeTracker|1|PREVARGTEQ:DragonAgeCategory,10										
#stats																																	
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD														BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD														BONUS:STAT|DEX|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1																			
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD																BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD																BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD																BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
#SR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|19|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12								
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD				DR:0/Magic					BONUS:VAR|DragonNaturalArmor|2					BONUS:COMBAT|AC|(DragonNaturalArmor*DragonAgeCategory)|TYPE=NaturalArmor.STACK				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11									
#Spellcaster																																	
CATEGORY=Internal|Race Traits ~ Dragon (Amethyst).MOD													ADD:SPELLCASTER|Psionic	BONUS:PCLEVEL|Psionic|-1|PREVARLTEQ:DragonAgeCategory,4	BONUS:PCLEVEL|Sorcerer|((DragonAgeCategory-4)*2)-1|PREVARGTEQ:DragonAgeCategory,5								ABILITY:Internal|AUTOMATIC|Sorcerer Class										
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonBlackDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A black dragon has one type of breath weapon, a line of acid. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponLine	KEY:Dragon (Amethyst Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|4								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MM1	
