SOURCELONG:Unearthed Arcana	SOURCESHORT:UA	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-02																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Improved Resistance	CATEGORY:Special Ability	TYPE:ClassFeatures.ParagonTieflingClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, one of a tiefling paragon's natural resistances to energy (fi re, cold, or electricity) improves from 5 to 10. The character can choose which of her three resistances improves, but once she makes this choice it can never be altered.	KEY:Paragon Tiefling ~ Improved Resistance									BONUS:ABILITYPOOL|Tiefling Paragon Improved Resistance|1																	SORTKEY:Class_Paragon_Tiefling	SOURCEPAGE:UA	
Darkness	CATEGORY:Special Ability	TYPE:ClassFeatures.ParagonTieflingClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 2nd level, a tiefling paragon can use her darkness spell-like ability three times per day.	KEY:Paragon Tiefling ~ Darkness																		SPELLS:Innate|TIMES=2|CASTERLEVEL=TL|Darkness								SORTKEY:Class_Paragon_Tiefling	SOURCEPAGE:UA	
Skills Bonus	CATEGORY:Special Ability	TYPE:ClassFeatures.ParagonTieflingClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:2nd-level tiefling paragon's racial bonus on Bluff and Hide checks improves to +4.	KEY:Paragon Tiefling ~ Skill Bonus									BONUS:VAR|TieflingBluffSkillBonus,TieflingHideSkillBonus|2																	SORTKEY:Class_Paragon_Tiefling	SOURCEPAGE:UA	
Ability Boost	CATEGORY:Special Ability	TYPE:ClassFeatures.ParagonTieflingClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a tiefling paragon's Dexterity score increases by 2 points.	KEY:Paragon Tiefling ~ Ability Boost									BONUS:STAT|DEX|2																	SORTKEY:Class_Paragon_Tiefling	SOURCEPAGE:UA	
																																	
###Block: Alternate class feature																																	
Ape Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianFastMovement.BarbarianUncannyDodge.BarbarianTrapSense.BarbarianImprovedUncannyDodge	VISIBLE:YES	DESC:Barbarian tribe dedicated to Ape totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Ape Totem ~ Climb Speed|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Ape Totem ~ Intimidate Bonus|PREVARGTEQ:BarbarianLVL,2	ABILITY:Alternate Class Feature|AUTOMATIC|Ape Totem ~ Power Attack|PREVARGTEQ:BarbarianLVL,3	ABILITY:Alternate Class Feature|AUTOMATIC|Ape Totem ~ Improved Climb Speed|PREVARGTEQ:BarbarianLVL,5				COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Climb Speed	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, an ape-totem barbarian gains a climb speed equal to one-half his base land speed (round down to the nearest 5- foot interval). For instance, a human, elf, half-elf, or half-orc ape-totem barbarian has a climb speed of 15 feet, while a dwarf, gnome, or halfl ing ape-totem barbarian has a climb speed of 10 feet. See Movement Modes, page 311 of the Monster Manual for more information on creatures with a climb speed.	KEY:Ape Totem ~ Climb Speed	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Ape Totem																	MOVECLONE:Walk,Climb,/2								SORTKEY:Class_Ape_Totem	SOURCEPAGE:UA	
Intimidate Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, an ape-totem barbarian gains a +2 bonus on Intimidate checks.	KEY:Ape Totem ~ Intimidate Bonus	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Ape Totem								BONUS:SKILL|Intimidate|2																	SORTKEY:Class_Ape_Totem	SOURCEPAGE:UA	
Power Attack	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 3rd level ape-totem barbarian gains Power Attack as a bonus feat.	KEY:Ape Totem ~ Power Attack	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Ape Totem																	ABILITY:FEAT|AUTOMATIC|Power Attack								SORTKEY:Class_Ape_Totem	SOURCEPAGE:UA	
Improved Climb Speed	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, an ape-totem barbarian's climb speed equals his base land speed.	KEY:Ape Totem ~ Improved Climb Speed	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Ape Totem																	MOVECLONE:Walk,Climb,1								SORTKEY:Class_Ape_Totem	SOURCEPAGE:UA	
Bear Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianFastMovement.BarbarianUncannyDodge.BarbarianTrapSense.BarbarianImprovedUncannyDodge	VISIBLE:YES	DESC:Barbarian tribe dedicated to Bear totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Bear Totem ~ Toughness|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Bear Totem ~ Improved Grapple|PREVARGTEQ:BarbarianLVL,2	ABILITY:Alternate Class Feature|AUTOMATIC|Bear Totem ~ Great Fortitude|PREVARGTEQ:BarbarianLVL,3	ABILITY:Alternate Class Feature|AUTOMATIC|Bear Totem ~ Grapple Bonus|PREVARGTEQ:BarbarianLVL,5				COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Toughness	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 1st-level bear-totem barbarian gains Toughness as a bonus feat.	KEY:Bear Totem ~ Toughness	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Bear Totem																	ABILITY:FEAT|AUTOMATIC|Toughness								SORTKEY:Class_Bear_Totem	SOURCEPAGE:UA	
Improved Grapple	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a bear-totem barbarian gains Improved Grapple as a bonus feat, even if he doesn't meet the normal prerequisites.	KEY:Bear Totem ~ Improved Grapple	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Bear Totem																	ABILITY:FEAT|AUTOMATIC|Improved Grapple								SORTKEY:Class_Bear_Totem	SOURCEPAGE:UA	
Great Fortitude	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 3rd-level bear-totem barbarian gains Great Fortitude as a bonus feat.	KEY:Bear Totem ~ Great Fortitude	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Bear Totem																	ABILITY:FEAT|AUTOMATIC|Great Fortitude								SORTKEY:Class_Bear_Totem	SOURCEPAGE:UA	
Grapple Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 5th level, a bear-totem barbarian gains a +4 bonus on grapple checks when raging.	KEY:Bear Totem ~ Grapple Bonus	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Bear Totem																									SORTKEY:Class_Bear_Totem	SOURCEPAGE:UA	
Boar Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianFastMovement.BarbarianUncannyDodge.BarbarianTrapSense.BarbarianImprovedUncannyDodge	VISIBLE:YES	DESC:Barbarian tribe dedicated to Boar totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Boar Totem ~ Diehard|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Boar Totem ~ Extended Rage|PREVARGTEQ:BarbarianLVL,3	ABILITY:Alternate Class Feature|AUTOMATIC|Boar Totem ~ Increased DR|PREVARGTEQ:BarbarianLVL,7					COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Diehard	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When raging, a 1st-level boar-totem barbarian is treated as having the Diehard feat, even if he doesn't meet the normal prerequisites.	KEY:Boar Totem ~ Diehard	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Boar Totem																	ABILITY:FEAT|AUTOMATIC|Diehard|PREVARGTEQ:Enraged,1								SORTKEY:Class_Boar_Totem	SOURCEPAGE:UA	
Extended Rage	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level and higher, a boar-totem barbarian's rage lasts for 2 rounds longer than normal.	KEY:Boar Totem ~ Extended Rage	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Boar Totem								BONUS:VAR|RageDuration|2																	SORTKEY:Class_Boar_Totem	SOURCEPAGE:UA	
Increased DR	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 7th level, a boar-totem barbarian's damage reduction is 1 point higher than the normal value. Thus, at 7th level, a boar-totem barbarian's damage reduction is 2/-, and it rises by 1 point every three levels thereafter.	KEY:Boar Totem ~ Increased DR	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Boar Totem								BONUS:VAR|BarbarianDR|1																	SORTKEY:Class_Boar_Totem	SOURCEPAGE:UA	
Dragon Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianFastMovement.BarbarianUncannyDodge.BarbarianTrapSense.BarbarianImprovedUncannyDodge	VISIBLE:YES	DESC:Barbarian tribe dedicated to Dragon totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Dragon Totem ~ Blind-Fight|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Dragon Totem ~ Save Bonus|PREVARGTEQ:BarbarianLVL,2	ABILITY:Alternate Class Feature|AUTOMATIC|Dragon Totem ~ Frightful Presence|PREVARGTEQ:BarbarianLVL,5					COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Blind-Fight	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 1st-level Dragon-totem barbarian gains Blind-Fight as a bonus feat.	KEY:Dragon Totem ~ Blind-Fight	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Dragon Totem																	ABILITY:FEAT|AUTOMATIC|Blind-Fight								SORTKEY:Class_Dragon_Totem	SOURCEPAGE:UA	
Save Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a dragon-totem barbarian gains a +2 bonus on saves against paralysis and sleep effects.	KEY:Dragon Totem ~ Save Bonus	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Dragon Totem								BONUS:VAR|ParalysisResistanceBonus,SleepResistanceBonus|2									ABILITY:Special Ability|AUTOMATIC|Resistance to Paralysis|Resistance to Sleep								SORTKEY:Class_Dragon_Totem	SOURCEPAGE:UA	
Frightful Presence	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, a dragon-totem barbarian gains the frightful presence ability (see page 309 of the Monster Manual). The save DC is equal to 10 + 1/2 barbarian level + barbarian's Cha modifier.	KEY:Dragon Totem ~ Frightful Presence	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Dragon Totem	DESC:Will DC %1.|FrightfulPresenceDC		DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|10+BarbarianLVL/2+CHA	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)								ABILITY:Ability Focus|AUTOMATIC|Frightful Presence								SORTKEY:Class_Dragon_Totem	SOURCEPAGE:UA	
Eagle Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianFastMovement.BarbarianTrapSense	VISIBLE:YES	DESC:Barbarian tribe dedicated to Eagle totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Eagle Totem ~ Keen Vision|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Eagle Totem ~ Lightning Reflexes|PREVARGTEQ:BarbarianLVL,3						COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Keen Vision	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, an eagle-totem barbarian's keen vision grants him a +2 bonus on Spot checks.	KEY:Eagle Totem ~ Keen Vision	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Eagle Totem								BONUS:SKILL|Spot|2																	SORTKEY:Class_Eagle_Totem	SOURCEPAGE:UA	
Lightning Reflexes	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An eagle-totem barbarian gains Lightning Refl exes as a bonus feat at 3rd level.	KEY:Eagle Totem ~ Lightning Reflexes	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Eagle Totem																	ABILITY:FEAT|AUTOMATIC|Lightning Reflexes								SORTKEY:Class_Eagle_Totem	SOURCEPAGE:UA	
Horse Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianUncannyDodge.BarbarianTrapSense.BarbarianImprovedUncannyDodge	VISIBLE:YES	DESC:Barbarian tribe dedicated to Horse totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Horse Totem ~ Run|PREVARGTEQ:BarbarianLVL,2	ABILITY:Alternate Class Feature|AUTOMATIC|Horse Totem ~ Skill Bonus|PREVARGTEQ:BarbarianLVL,3	ABILITY:Alternate Class Feature|AUTOMATIC|Horse Totem ~ Endurance|PREVARGTEQ:BarbarianLVL,5					COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Run	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a horse-totem barbarian gains Run as a bonus feat.	KEY:Horse Totem ~ Run	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Horse Totem																	ABILITY:FEAT|AUTOMATIC|Run								SORTKEY:Class_Horse_Totem	SOURCEPAGE:UA	
Skill Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 3rd-level horse-totem barbarian gains a +2 bonus on Handle Animal checks made with regard to horses and a +2 bonus on Ride checks made to ride a horse.	KEY:Horse Totem ~ Skill Bonus	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Horse Totem			DEFINE:BarbarianHandleAnimalSkillBonus|0	DEFINE:BarbarianRideSkillBonus|0				BONUS:VAR|BarbarianHandleAnimalSkillBonus,BarbarianRideSkillBonus|2|TYPE=Race	BONUS:SKILL|Handle Animal|BarbarianHandleAnimalSkillBonus|TYPE=Racial	BONUS:SKILL|Ride|BarbarianRideSkillBonus|TYPE=Racial															SORTKEY:Class_Horse_Totem	SOURCEPAGE:UA	
Endurance	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, a horse-totem barbarian gains Endurance as a bonus feat.	KEY:Horse Totem ~ Endurance	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Horse Totem																	ABILITY:FEAT|AUTOMATIC|Endurance								SORTKEY:Class_Horse_Totem	SOURCEPAGE:UA	
Jaguar Totem	CATEGORY:ACF	TYPE:AlternateClass	VISIBLE:YES	DESC:Barbarian tribe dedicated to Jaguar totem creature.		PRECLASS:1,Barbarian=1																								COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Lion Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianFastMovement.BarbarianUncannyDodge.BarbarianImprovedUncannyDodge	VISIBLE:YES	DESC:Barbarian tribe dedicated to Lion totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Lion Totem ~ Run|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Lion Totem ~ Skill Bonus|PREVARGTEQ:BarbarianLVL,2	ABILITY:Alternate Class Feature|AUTOMATIC|Lion Totem ~ Bonus Damage|PREVARGTEQ:BarbarianLVL,5					COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Run	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a lion-totem barbarian gains Run as a bonus feat.	KEY:Lion Totem ~ Run	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Lion Totem																	ABILITY:FEAT|AUTOMATIC|Run								SORTKEY:Class_Lion_Totem	SOURCEPAGE:UA	
Skill Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 2nd-level lion-totem barbarian gains a +2 bonus on Hide checks.	KEY:Lion Totem ~ Skill Bonus	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Lion Totem			DEFINE:BarbarianHideSkillBonus|0					BONUS:VAR|BarbarianHideSkillBonus|2|TYPE=Race	BONUS:SKILL|Hide|BarbarianHideSkillBonus|TYPE=Racial																SORTKEY:Class_Lion_Totem	SOURCEPAGE:UA	
Bonus Damage	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 5th-level lion-totem barbarian gains a +2 bonus on damage rolls whenever he charges.	KEY:Lion Totem ~ Bonus Damage	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Lion Totem																									SORTKEY:Class_Lion_Totem	SOURCEPAGE:UA	
Serpent Totem	CATEGORY:ACF	TYPE:AlternateClass.BarbarianFastMovement.BarbarianUncannyDodge.BarbarianTrapSense.BarbarianImprovedUncannyDodge	VISIBLE:YES	DESC:Barbarian tribe dedicated to Serpent totem creature.		PRECLASS:1,Barbarian=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Serpent Totem ~ Poison Save Bonus|PREVARGTEQ:BarbarianLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Serpent Totem ~ Skill Bonus|PREVARGTEQ:BarbarianLVL,2	ABILITY:Alternate Class Feature|AUTOMATIC|Serpent Totem ~ Improved Grapple|PREVARGTEQ:BarbarianLVL,3	ABILITY:Alternate Class Feature|AUTOMATIC|Serpent Totem ~ Improved Initiative|PREVARGTEQ:BarbarianLVL,5				COST:0	SORTKEY:Class_Barbarian	SOURCEPAGE:UA	
Poison Save Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a serpent-totem barbarian gains a +2 bonus on Fortitude saves against poison.	KEY:Serpent Totem ~ Poison Save Bonus	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Serpent Totem								BONUS:VAR|PoisonResistanceBonus|2									ABILITY:Special Ability|AUTOMATIC|Resistance to Poison								SORTKEY:Class_Serpent_Totem	SOURCEPAGE:UA	
Skill Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.BarbarianClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 2nd-level serpent-totem barbarian gains a +2 bonus on Move Silently checks.	KEY:Serpent Totem ~ Skill Bonus	PREABILITY:1,CATEGORY=ACF,TYPE.AlternateClass,Serpent Totem			DEFINE:BarbarianMoveSilentlySkillBonus|0					BONUS:VAR|BarbarianMoveSilentlySkillBonus|2|TYPE=Race	BONUS:SKILL|Move Silently|BarbarianMoveSilentlySkillBonus|TYPE=Racial																SORTKEY:Class_Serpent_Totem	SOURCEPAGE:UA	
