SOURCELONG:Book of Exalted Deeds	SOURCESHORT:BoED	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-10																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Shifting	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:The hallmark of the swanmay is the ability to assume the form of a swan. She can assume this form and return to her normal form once per day at 1st level. This is identical to the druid's wild shape ability, except that the swanmay can only assume the form of a swan. The swanmay can use this ability more times per day at 2nd, 3rd, 6th, and 10th level, as noted on Table 5-19.	KEY:Swanmay ~ Shifting				DEFINE:SwanmayShiftingLVL|0					BONUS:VAR|SwanmayshiftingLVL|SwanmayLVL	BONUS:VAR|ShiftingDuration|SwanmayShiftingLVL	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:SwanmayShiftingLVL,1	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:SwanmayShiftingLVL,2	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:SwanmayShiftingLVL,3	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:SwanmayShiftingLVL,6	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:SwanmayShiftingLVL,10			ABILITY:Special Ability|AUTOMATIC|Shifting								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Spell Resistance	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A swanmay has spell resistance equal to 12 + her swanmay level.	KEY:Swanmay ~ Spell Resistance				DEFINE:SwanmaySR|0					BONUS:VAR|SwanmaySR|12+SwanmayLVL									SR:SwanmaySR								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Wild Empathy	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A swanmay adds her class level to her druid or ranger level when making a wild empathy check. In addition, at 4th level she gains a +2 bonus on wild empathy checks. This bonus increases to +4 at 8th level and +6 at 10th Level.	KEY:Swanmay ~ Wild Empathy				DEFINE:SwanmayWildEmpathyBonus|0					BONUS:VAR|WildEmpathyBonus|SwanmayLVL+SwanmayWildEmpathyBonus	BONUS:VAR|SwanmayWildEmpathyBonus|2|PREVARGTEQ:SwanmayLVL,4	BONUS:VAR|SwanmayWildEmpathyBonus|2|PREVARGTEQ:SwanmayLVL,8	BONUS:VAR|SwanmayWildEmpathyBonus|2|PREVARGTEQ:SwanmayLVL,10						ABILITY:Special Ability|AUTOMATIC|Wild Empathy								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Starting at 2nd level, and at each swanmay level thereafter, the character gains new spells per day as if she had also gained a level in either druid or ranger, whichever class she belonged to before adding the prestige class level. She does not, however, gain any other benefit a character of that class would have gained. If the character was both a druid and a ranger before becoming a swanmay, she must decide to which class she adds each swanmay level for the purpose of determining spells per day	KEY:Swanmay ~ Spells per Day																										SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Favored Enemy	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a swanmay gains a favored enemy. This works just like the ranger's favored enemy ability, and if the swanmay has one or more favored enemies already, the bonus against one of her favored enemies increases as if she had just gained another favored enemy from her ranger class. The swanmay does not choose this favored enemy herself; rather, each order of swanmays has its own favored enemy, typically related to a group that frequently threatens their home region.	KEY:Swanmay ~ Favored Enemy				DEFINE:SwanmayFavoredEnemyLVL|0					BONUS:VAR|SwanmayFavoredEnemyLVL|SwanmayLVL	BONUS:VAR|FavoredEnemyCount|1	BONUS:VAR|FavoredEnemyBonusCount|1	BONUS:VAR|FavoredEnemyBaseBonus|2|TYPE=Base						ABILITY:Special Ability|AUTOMATIC|Favored Enemy								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Low-Light Vision	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 3rd level, a swanmay gains lowlight vision.	KEY:Swanmay ~ Low-Light Vision									BONUS:VAR|HasLowLightVision|1|TYPE=Base																	SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Charm Person	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 4th level, a swanmay can use charm person, as the spell, three times per day. Her caster level is equal to her swanmay level, and the saving throw DC is equal to 13 + her Charisma modifier.	KEY:Swanmay ~ Charm Person																		SPELLS:Innate|TIMES=3|CASTERLEVEL=SwanmayLVL|Charm Person,13+CHA								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Speak with Animals	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 5th level, a swanmay can use speak with animals, as the spell, at will. Her caster level is equal to her swanmay level.	KEY:Swanmay ~ Speak with Animals																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SwanmayLVL|Speak with Animals								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Speak with Plants	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 6th level, a swanmay can use speak with plants, as the spell, at will. Her caster level is equal to her swanmay level.	KEY:Swanmay ~ Speak with Plants																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=SwanmayLVL|Speak with Plants								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Charm Monster	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 7th level, a swanmay can use charm monster, as the spell, two times per day. Her caster level is equal to her swanmay level, and the saving throw DC is equal to 15 + her Charisma modifier.	KEY:Swanmay ~ Charm Monster																		SPELLS:Innate|TIMES=2|CASTERLEVEL=SwanmayLVL|Charm Monster,15+CHA								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Fey Transformation	CATEGORY:Special Ability	TYPE:ClassFeatures.SwanmayClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, a swanmay's type changes to fey. Additionally, she gains damage reduction 10/cold iron, regardless of whether she is in humanoid form or swan form.	KEY:Swanmay ~ Fey Transformation																		TEMPLATE:Fey Transformation								SORTKEY:Class_Swanmay	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.SwordOfRighteousnessClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Swords of righteousness gain no proficiency with any weapon or armor.	KEY:Sword of Righteousness ~ Weapon and Armor Proficiency																										SORTKEY:Class_Sword_Of_Righteousness	SOURCEPAGE:BoED	
Bonus Exalted Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.SwordOfRighteousnessClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At every level, a sword of righteousness gets a bonus exalted feat. These bonus feats must be drawn from among those identified as exalted feats in Chapter 4: Feats.	KEY:Sword of Righteousness ~ Bonus Exalted Feat									BONUS:ABILITYPOOL|Sword of Righteousness Feat|SwordOfRighteousnessLVL																	SORTKEY:Class_Sword_Of_Righteousness	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Troubadours of stars gain no proficiency with any weapon or armor.	KEY:Troubadour of Stars ~ Weapon and Armor Proficiency																										SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Bardic Music	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A troubadour of stars adds her class level to her bard level, if any, to determine what bardic music abilities she can use and how often she can use them. In addition, her troubadour levels stack with her bard levels for purposes of determining the bonus granted by her bestow courage ability. A troubadour of stars with no bard levels gains bardic music abilities as a bard of her class level.	KEY:Troubadour of Stars ~ Bardic Music				DEFINE:TroubadourOfStarsBardicMusicLVL|0					BONUS:VAR|TroubadourOfStarsBardicMusicLVL|TroubadourOfStarsLVL	BONUS:VAR|BardicMusicLVL|TroubadourOfStarsBardicMusicLVL	BONUS:VAR|InspireCourageLVL|TroubadourOfStarsBardicMusicLVL	BONUS:VAR|BardicMusicTimes|TroubadourOfStarsBardicMusicLVL						ABILITY:Special Ability|AUTOMATIC|Bardic Music	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Holy Cacophony|PRESKILL:1,TYPE.Perform=8|PREVARGTEQ:TroubadourOfStarsBardicMusicLVL,2	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Song of Hope|PRESKILL:1,TYPE.Perform=11|PREVARGTEQ:TroubadourOfStarsBardicMusicLVL,5	ABILITY:Special Ability|AUTOMATIC|Bardic Music ~ Celestial Symphony|PRESKILL:1,TYPE.Perform=15|PREVARGTEQ:TroubadourOfStarsBardicMusicLVL,9					SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Detect Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At will, as the spell.	KEY:Troubadour of Stars ~ Detect Evil																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=TroubadourOfStarsLVL|Detect Evil								SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Celestial Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once she reaches 2nd level, a troubadour of stars can cast spells as if she were an eladrin. Specifically, the troubadour can learn and cast any spell described in Chapter 6 that has a celestial or eladrin component, as long as she can otherwise cast the spell (it appears on her spell list, it is of a level of spells that she can cast, and she has a sufficient ability score to cast spells of that level).	KEY:Troubadour of Stars ~ Celestial Spells																										SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each evennumbered troubadour of stars level, the character gains new spells per day and spells known as if she had also gained a level in an arcane spellcasting class to which she belonged before adding the prestige class level. The class must spontaneously cast spells (as a sorcerer or bard does). She does not, however, gain any other benefit a character of that class would have gained (bardic music abilities, improved familiar abilities, and so on). If the character had more than one arcane spellcasting class  before becoming a troubadour of stars, she must decide to which class she adds each troubadour level for the purpose of determining spells per day and spells known.	KEY:Troubadour of Stars ~ Spells per Day																										SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Starmantle	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 3rd level, a troubadour of stars gains the ability to use starmantle, as the spell (see Chapter 6), once per day. Her caster level is equal to her character level.	KEY:Troubadour of Stars ~ Starmantle																		SPELLS:Innate|TIMES=1|CASTERLEVEL=TroubadourOfStarsLVL|Starmantle								SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Sanctified Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 6th-level troubadour of stars can use sanctified spells as though they were among her spells known.	KEY:Troubadour of Stars ~ Sanctified Spells																		SPELLLEVEL:CLASS|SPELLCASTER.Arcane=1|Twilight Luck,Divine Inspiration|SPELLCASTER.Arcane=2|Luminous Armor,Ayailla's Radiant Burst|SPELLCASTER.Arcane=3|Phieran's Resolve,Path of the Exalted,Telepathy Trap,Brilliant Emanation,Hammer of Righteousness,Celestial Aspect|SPELLCASTER.Arcane=4|Luminous Armor (Greater),Sunmantle,Diamond Spray|SPELLCASTER.Arcane=5|Inquisition,Curtain of Light,Sicken Evil|SPELLCASTER.Arcane=6|Exalted Raiment,Valiant Steed,Storm of Shards|SPELLCASTER.Arcane=7|Cry of Ysgard,Constricting Chains,Rain of Embers,Phoenix Fire,Channel Celestial|SPELLCASTER.Arcane=8|Dragon Cloud,Restore Soul's Treasure|SPELLCASTER.Arcane=9|Armageddon,Exalted fury,Sanctify the Wicked,Channel Celestial (Greater)								SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Eladrin Form	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 7th level, a troubadour of stars gains the ability to use eladrin form, as the spell (see Chapter 6), once per day. Her caster level is equal to her class level.	KEY:Troubadour of Stars ~ Eladrin Form																		SPELLS:Innate|TIMES=1|CASTERLEVEL=TroubadourOfStarsLVL|Eladrin Form								SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Celestial Ascension	CATEGORY:Special Ability	TYPE:ClassFeatures.TroubadourOfStarsClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, a troubadour of stars is so attuned to the ways of the eladrins that she becomes a magical creature. Her type changes to outsider (native) and she gains damage reduction 10/unholy. Unlike other outsiders, the troubadour can still be brought back from the dead.	KEY:Troubadour of Stars ~ Celestial Ascension																		TEMPLATE:Celestial Ascension								SORTKEY:Class_Troubadour_Of_Stars	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A champion of Bahamut is proficient with all simple and martial weapons, all types of armor, and shields (except tower shields).	KEY:Vassal of Bahamut ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	
Imperious Aura	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Good dragons are naturally well-disposed toward a vassal of Bahamut, while evil dragons are cowed by his presence. The vassal of Bahamut gains a bonus equal to his class level on all Charisma-based skill checks made against dragons and dragon-type creatures (such as wyverns).	KEY:Vassal of Bahamut ~ Imperious Aura																										SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	
Platinum Armor	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A vassal of Bahamut is granted the ability to create platinum scale mail. The vassal starts with scales from a slain juvenile (or older) red dragon and works them for 2 days per character level. During this time, the vassal must not engage in any other activities other than eating and sleeping. At the end of this period, the red dragon scales transform into glistening platinum scales. The finished masterwork suit of armor weighs 25 pounds and confers a +8 armor bonus. Its other properties are as a masterwork chain shirt (+4 max Dex bonus, -1 armor check penalty, 20%% arcane spell failure chance, no speed reduction). Only the vassal of Bahamut may wear the platinum armor, which instantly corrodes and turns to powder if donned by another creature. The vassal can replace a lost suit using scales from a slain juvenile (or older) red dragon, as noted above, but can craft no more than one such suit at a time. The vassal's platinum armor may be enhanced using standard item creation feats.	KEY:Vassal of Bahamut ~ Platinum Armor																										SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	
Dragon Senses	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Starting at 2nd level, a vassal of Bahamut can see four times as well as a human in low-light conditions and twice as well as a human in normal light. He also gains darkvision out to 120 feet.	KEY:Vassal of Bahamut ~ Dragon Senses									BONUS:VAR|LowLightDistance|2	BONUS:VAR|DarkvisionRange|120|TYPE=Base																SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	
Shared Trove	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd, 5th, and 8th level, a vassal of Bahamut receives a modest lump sum reward for his loyal service. The reward magically appears before the vassal-a mound of platinum coins delivered straight from Bahamut's celestial treasure vault. The number of platinum pieces equals 100 x the vassal of Bahamut's character level. The vassal may spend the money more or less as he sees fit, provided the expenditure serves a good or righteous cause. If the money is spent frivolously or unwisely, Bahamut sends a loyal representative (usually a gold dragon in an alternate form) to demand repayment. Spending the money to improve one's personal equipment is neither frivolous nor unwise.	KEY:Vassal of Bahamut ~ Shared Trove																										SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	
Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Beginning at 2nd level, a vassal of Bahamut gains the ability to cast a small number of divine spells. To cast a spell, the vassal must have a Wisdom score of at least 10 + the spell's level, so a vassal with a Wisdom of 10 or lower cannot cast these spells. Vassal of Bahamut bonus spells are based on Wisdom, and saving throws against these spells have a DC of 10 + spell level + the vassal's Wisdom bonus. When the vassal gets 0 spells of a given level (for instance, 1st-level spells for a 2nd-level vassal of Bahamut), he gets only the bonus spells he would be entitled to based on his Wisdom score for that spell. The vassal of Bahamut's spell list appears below. A vassal of Bahamut prepares and casts spells just as a cleric does (though a beloved cannot spontaneously cast cure spells).	KEY:Vassal of Bahamut ~ Spells				DEFINE:Caster_Level_Vassal_Of_Bahamut|0	DEFINE:Caster_Level_BL_Vassal_Of_Bahamut|0				BONUS:CASTERLEVEL|Vassal of Bahamut|Caster_Level_Vassal_Of_Bahamut	BONUS:VAR|Caster_Level_Vassal_Of_Bahamut|VassalOfBahamutLVL+Caster_Level_Vassal_Of_Bahamut	BONUS:VAR|Caster_Level_BL_Vassal_Of_Bahamut|charbonusto("PCLEVEL","Vassal of Bahamut")	BONUS:VAR|Caster_Level_Highest__Divine|Caster_Level_Vassal_Of_Bahamut+Caster_Level_BL_Vassal_Of_Bahamut|TYPE=Base														SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	
Bonus Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 3rd level, and again at 6th and 9th level, a vassal of Bahamut gains a bonus feat. This feat must be drawn from the following list, and the vassal must meet all the prerequisites for the feat.	KEY:Vassal of Bahamut ~ Bonus Feat									BONUS:ABILITYPOOL|Vassal of Bahamut Feat|VassalOfBahamutLVL/3																	SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	
Dragonwrack	CATEGORY:Special Ability	TYPE:ClassFeatures.VassalOfBahamutClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Evil dragons that strike a vassal of Bahamut or are struck by him suffer grievous wounds. At 4th level, a vassal of Bahamut deals +2d6 points of damage with each successful melee attack made against an evil creature of the dragon type. Furthermore, any such creature that strikes the vassal with a natural weapon or melee weapon takes 1d6 points of damage. In both cases, half of the extra damage is permanent hit point drain. A dragon that survives a battle against a vassal of Bahamut often bears terrible scars from  the permanent drain of hit points. Only a wish or miracle spell can restore hit points drained permanently by a vassal's dragonwrack ability.  At 7th level, the vassal deals +3d6 points of damage to evil dragons, and a dragon that strikes the vassal takes 1d6 points of damage. Again, in both cases, half of this damage is permanent drain. At 10th level, the damage increases to +4d6 points and 2d6 points, respectively.	KEY:Vassal of Bahamut ~ Dragonwrack	DESC:+%1d%2|Dragonwrack|DragonwrackDie			DEFINE:DragonwrackDieSize|0	DEFINE:DragonwrackDice|0				BONUS:VAR|DragonwrackDice|1+((VassalOfBahamutDragonwrackLVL-1)/3)	BONUS:VAR|DragonwrackDieSize|6|TYPE=Base																SORTKEY:Class_Vassal_Of_Bahamut	SOURCEPAGE:BoED	ASPECT:NAME|Dragonwrack +%1d%2|DragonwrackDice|DragonwrackDieSize
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.WonderworkerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Wonderworkers gain no proficiency with any weapon or armor.	KEY:Wonderworker ~ Weapon and Armor Proficiency																										SORTKEY:Class_Wonderworker	SOURCEPAGE:BoED	
Bonus Exalted Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.WonderworkerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At every level, a wonderworker gets a bonus exalted feat. These bonus feats must be drawn from among those identified as exalted feats in Chapter 4: Feats.	KEY:Wonderworker ~ Bonus Exalted Feat									BONUS:ABILITYPOOL|Wonderworker Feat|WonderworkerLVL																	SORTKEY:Class_Wonderworker	SOURCEPAGE:BoED	
Bonus Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.WonderworkerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:For each level of wonderworker that a spellcasting character attains, he gains bonus spells to the number of spells per day he normally casts. These bonus spells can be added to whatever levels of spells the wonderworker can currently cast, but no more than one can be added to the character's highest current spell level. Arcane spellcasters (bards, sorcerers, and wizards) receive fewer bonus spells than divine spellcasters (clerics and druids), as shown on the table above. A psion who adopts the wonderworker class receives bonus power points/day equal to one-half of the sum of his psion level and his wonderworker level. A psychic warrior/wonderworker receives bonus power points/day equal to one-third of the sum of her psychic warrior level and her wonderworker level. If a wonderworker has two spellcasting or psionic classes already, he must give the bonus spell or power points to a class in which he can cast at least 3rd-level spells or manifest at least 3rd-level powers. If more than one class meets that requirement, he must choose which previous class gains the bonus. He cannot split bonus spells or power points between two different spellcasting or psionic classes. Once a wonderworker has chosen how to apply his bonus spells or power points, they cannot be shifted.	KEY:Wonderworker ~ Bonus Spells per Day									BONUS:ABILITYPOOL|Wonderworker Caster|WonderworkerLVL																	SORTKEY:Class_Wonderworker	SOURCEPAGE:BoED	
Arcane Spellcaster	CATEGORY:Special Ability	TYPE:ClassFeatures.WonderworkerClassFeatures.WonderworkerCaster.SpecialQuality	VISIBLE:YES		KEY:Wonderworker ~ Bonus Spells per Day ~ Arcane Caster	PRESPELLCAST:TYPE=Arcane								BONUS:ABILITYPOOL|Wonderworker Arcane|1|PREVARGTEQ:WonderworkerLVL,1	BONUS:ABILITYPOOL|Wonderworker Arcane|2|PREVARGTEQ:WonderworkerLVL,2	BONUS:ABILITYPOOL|Wonderworker Arcane|1|PREVARGTEQ:WonderworkerLVL,3															SORTKEY:Class_Wonderworker	SOURCEPAGE:BoED	
Divine Spellcaster	CATEGORY:Special Ability	TYPE:ClassFeatures.WonderworkerClassFeatures.WonderworkerCaster.SpecialQuality	VISIBLE:YES		KEY:Wonderworker ~ Bonus Spells per Day ~ Divine Caster	PRESPELLCAST:TYPE=Divine								BONUS:ABILITYPOOL|Wonderworker Divine|2|PREVARGTEQ:WonderworkerLVL,1	BONUS:ABILITYPOOL|Wonderworker Divine|3|PREVARGTEQ:WonderworkerLVL,2	BONUS:ABILITYPOOL|Wonderworker Divine|2|PREVARGTEQ:WonderworkerLVL,3															SORTKEY:Class_Wonderworker	SOURCEPAGE:BoED	
Bonus Spell Arcane	CATEGORY:Special Ability	TYPE:ClassFeatures.WonderworkerClassFeatures.WonderworkerArcane.SpecialQuality	VISIBLE:YES		KEY:Wonderworker ~ Bonus Spells per Day ~ Bonus Spell Arcane									BONUS:SPELLCAST|%LIST|1					STACK:YES	MULT:YES	CHOOSE:SPELLLEVEL|SPELLTYPE=Arcane|0|MAXLEVEL										SORTKEY:Class_Wonderworker	SOURCEPAGE:BoED	
Bonus Spell Divine	CATEGORY:Special Ability	TYPE:ClassFeatures.WonderworkerClassFeatures.WonderworkerDivine.SpecialQuality	VISIBLE:YES		KEY:Wonderworker ~ Bonus Spells per Day ~ Bonus Spell Divine									BONUS:SPELLCAST|%LIST|1					STACK:YES	MULT:YES	CHOOSE:SPELLLEVEL|SPELLTYPE=Divine|0|MAXLEVEL										SORTKEY:Class_Wonderworker	SOURCEPAGE:BoED	
																																	
CATEGORY=Special Ability|Cleric ~ Spontaneous Casting.MOD																							ABILITY:Special Ability|VIRTUAL|Spontaneous Casting ~ Sanctified Spells|!PREABILITY:1,CATEGORY=ACF,TYPE.ClericSpontaneousCasting|PREMULT:2,[PREABILITY:1,CATEGORY=Special Ability,Turn Undead],[PREALIGN:LG,NG,CG]										
