SOURCELONG:Complete Divine	SOURCESHORT:CD	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-05																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Otherworldly Vision	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 4th level, a Green Star adept gains darkvision out to 60 feet and low-light vision.	KEY:Green Star Adept ~ Otherworldly Vision									BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|HasLowLightVision|1|TYPE=Base																SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Null Metabolism	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When a Green Star adept reaches 7th level, his transformation approaches completion. He no longer needs to breathe, eat, or sleep. He has immunity to inhaled poisons, drowning, suffocation, and sleep effects (although he still must rest 8 hours in order to regain spells). In addition, an adept of 7th level or higher is no longer subject to fatigue or exhaustion and ignores the effects of these conditions.	KEY:Green Star Adept ~ Null Metabolism																		ABILITY:Special Ability|AUTOMATIC|Immunity To Fatigue								SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Emeral Perfection	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, a Green Star adept completes his transformation. He resembles a perfectly sculpted statue of himself, forged from green starmetal. His type changes to construct, which brings about the following alterations to his basic nature:&nl;-An adept loses his Constitution score and any hit point adjustment for Constitution. However, he gains bonus hit points based on his size: +10 hit points for Small, +20 hit points for Medium, or +30 hit points for Large.&nl;-Unlike other constructs, a Green Star adept has no special immunity to mind-affecting effects. He is essentially a human mind in a magically animated body.&nl;-He gains immunity to poison, paralysis, stunning, disease, extra damage from sneak attacks, death effects, and necromancy effects.&nl;-He no longer heals damage on his own, and receives no benefi t from spells or effects that heal living creatures. However, he can repair himself by means of repair damage spells (see page 120) or his rapid repair ability (see below).&nl;-He is no longer subject to critical hits, nonlethal damage, ability damage, ability drain, or energy drain.&nl;-He gains immunity to any effect that requires a Fortitude &nl;-save unless it also works on objects, or is harmless.-He is no longer at risk of death from massive damage, but he is immediately destroyed if reduced to 0 hit points. However, unlike other constructs, a Green Star adept can be returned from the dead by any means that would have worked on him before his fi nal transformation.&nl;-He no longer takes ability score penalties for aging and cannot be magically aged. He cannot die of old age and might exist in this form for eons.	KEY:Green Star Adept ~ Emerald Perfection																		TEMPLATE:Green Star Adept ~ Emeral Perfection								SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Rapid Repair	CATEGORY:Special Ability	TYPE:ClassFeatures.GreenStarAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:10th-level Green Star adept repairs 1 point of damage per hour of rest, as long he has at least 1 hit point. Rapid repair does not allow a Green Star adept to regrow or reattach lost body parts.	KEY:Green Star Adept ~ Rapid Repair																										SORTKEY:Class_Green_Star_Adept	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Initiates of the Sevenfold Veil gain no profi ciency with any weapon or armor.	KEY:Initiate of the Seven Veil ~ Weapon and Armor Proficiency																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level, an Initiate of the Sevenfold Veil gains new spells per day (and spells known, if applicable) as if she had also gained a level in an arcane spellcasting class to which she belonged before adding the prestige class level. She does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If she had more than one arcane spellcasting class before becoming an Initiate of the Sevenfold Veil, she must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Initiate of the Seven Veil ~ Spells per Day																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Warding	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:An Initiate of the Sevenfold Veil can create a warding. She can choose one veil she knows (see below) to be imbued in the warding. A warding lasts for a certain amount of time as indicated in its description, unless it is dismissed (the same way a spell is dismissed; see page 176 of the Player's Handbook). When she creates a warding, she can choose one of three types.	KEY:Initiate of the Seven Veil ~ Warding	DESC:%1/day.|WardingTimes			DEFINE:WardingTimes|0					BONUS:VAR|WardingTimes|(InitiateOfTheSevenfoldVeilLVL+1)/2																	SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:When an initiate creates a warding, she can choose and imbue the warding with any one veil she knows how to create. These veils duplicate the layers of a prismatic wall and are described below. An initiate's caster level for these veils is equal to her arcane spellcaster level.	KEY:Initiate of the Seven Veil ~ Veil																		ABILITY:Special Ability|AUTOMATIC|Initiate of the Sevenfold Veil ~ Veil ~ Red Veil|PREVARGTEQ:InitiateOfTheSevenfoldVeilLVL,1	ABILITY:Special Ability|AUTOMATIC|Initiate of the Sevenfold Veil ~ Veil ~ Orange Veil|PREVARGTEQ:InitiateOfTheSevenfoldVeilLVL,2	ABILITY:Special Ability|AUTOMATIC|Initiate of the Sevenfold Veil ~ Veil ~ Yellow Veil|PREVARGTEQ:InitiateOfTheSevenfoldVeilLVL,3	ABILITY:Special Ability|AUTOMATIC|Initiate of the Sevenfold Veil ~ Veil ~ Green Veil|PREVARGTEQ:InitiateOfTheSevenfoldVeilLVL,4	ABILITY:Special Ability|AUTOMATIC|Initiate of the Sevenfold Veil ~ Veil ~ Blue Veil|PREVARGTEQ:InitiateOfTheSevenfoldVeilLVL,5	ABILITY:Special Ability|AUTOMATIC|Initiate of the Sevenfold Veil ~ Veil ~ Indigo Veil|PREVARGTEQ:InitiateOfTheSevenfoldVeilLVL,6	ABILITY:Special Ability|AUTOMATIC|Initiate of the Sevenfold Veil ~ Veil ~ Violet Veil|PREVARGTEQ:InitiateOfTheSevenfoldVeilLVL,7		SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Red Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:The fi rst veil an initiate learns is the red veil. A warding imbued with this veil blocks all nonmagical ranged attacks and missiles. A creature crossing a red veil takes 20 points of fi re damage (Refl ex half). A cone of cold spell or effect destroys a warding with this veil but is negated in the process. A warding with this veil is the equivalent of a 4th-level spell.	KEY:Initiate of the Seven Veil ~ Veil ~ Red Veil																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Orange Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level, an initiate learns the secret of the orange veil. A warding with this veil halts magical ranged attacks, including spells that conjure missiles (such as Melf's acid arrow) or create rays (such as disintegrate or a beholder's eye rays) but not spells that do not require a ranged attack (such as magic missile). A creature crossing an orange veil takes 40 points of acid damage (Refl ex half). A gust of wind spell or similar effect destroys the veil but is negated in the process. A warding with this veil is the equivalent of a 5th-level spell.	KEY:Initiate of the Seven Veil ~ Veil ~ Orange Veil																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Yellow Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:An initiate of 3rd level or higher can create a yellow veil. This veil prevents gases or clouds from entering the warded area, and it defeats petrifi cation attacks. In addition, a character inside a personal or area warding imbued with a yellow veil has immunity to poison introduced from outside the warding (such as from a creature with an envenomed weapon striking through the barrier). A creature crossing a yellow veil takes 80 points of electricity damage (Refl ex half). A disintegrate spell destroys theveil but is negated in the process. A warding with this veil is the equivalent of a 6th-level spell.	KEY:Initiate of the Seven Veil ~ Veil ~ Yellow Veil																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Green Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 4th-level initiate masters the green veil. This veil stops the passage of breath weapons. A creature crossing a green veil must succeed on a Fortitude save or die; on a successful save, the creature takes 1d6 points of Constitution damage. This veil is a poison effect. A passwall spell destroys a green veil. A warding with this veil is the equivalent of a 6th-level spell.	KEY:Initiate of the Seven Veil ~ Veil ~ Green Veil																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Indigo Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 6th-level initiate can create the mighty indigo veil. This veil prevents the passage of all spells or spell-like abilities. Any creature crossing an indigo veil must succeed on a Will save or become confused, as if by an insanity spell. A daylight spell negates and is negated by an indigo veil. A warding with this veil is the equivalent of a 7th-level spell.	KEY:Initiate of the Seven Veil ~ Veil ~ Indigo Veil																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Violet Veil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 7th level, an initiate masters the seventh and fi nal veil: the violet veil. This barrier destroys all objects and effects that cross it, as if they were disintegrated. Living creatures passing a violet veil must succeed on a Will save or be shifted to a random place on a random plane (as the plane shift spell). A violet veil is destroyed by a successful dispel magic spell. A warding with this veil is the equivalent of an 8th-level spell.	KEY:Initiate of the Seven Veil ~ Veil ~ Violet Veil																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Unimpeachable Abjuration	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An initiate's abjuration spells are particularly diffi cult to defeat with spells or effects that dispel them. An initiate can add her class level to the DC to dispel any abjuration spell or effect she creates.	KEY:Initiate of the Seven Veil ~ Unimpeachable Abjuration									BONUS:DC|SCHOOL.Anjuration|InitiateOfTheSevenfoldVeilLVL																	SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Unanswerable Strike	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Due to her study of magical defenses, an initiate learns how to defeat them more easily. At 2nd level and higher, she gains a +2 bonus on caster level checks to counter or dispel abjuration spells. At 6th level, this bonus increases to a +4 bonus.	KEY:Initiate of the Seven Veil ~ Unanswerable Strike																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Reactive Warding	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 4th level, an initiate learns to create a warding (see above) in response to an attack. She can raise a warding as an immediate action (see page 86), after an opponent begins an action but before it is completed. For example, if she sees an enemy warrior charging her, she can raise a warding to protect herself. The opponent can choose to continue the charge through the warding or can halt outside it.	KEY:Initiate of the Seven Veil ~ Reactive Warding																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Double Warding	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 6th level and higher, an initiate can raise two veils at once any time she creates a warding. This still counts as only one use of her warding ability. The less powerful effect (progressing from red up through violet) is always considered to be "outside" the more powerful effect, so a double warding consisting of a blue veil and a green veil would subject any creature passing through to the green veil fi rst, followed by the blue veil. To negate the entire warding, the outermost veil must be negated before the inner veil can be negated.	KEY:Initiate of the Seven Veil ~ Double Warding																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Kaleidoscopi Doom	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfTheSevenfoldVeilClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 7th level, an Initiate of the Sevenfold Veil learns the secret of the awesome kaleidoscopic doom. Once per day as a standard action, she designates one creature within 60 feet and turns magical effects currently affecting the creature against it. This effect functions like a targeted greater dispel magic, except that for every spell or effect negated on the target, the effect of one veil (see above) is visited on the victim as if the subject had crossed it. The veils created around the victim proceed through the spectrum from red to violet, with one veil activated per spell negated. Thus, a creature with three spells negated would be subject to the effects of the red, orange, and yellow veils. The subject is still entitled to the normal saving throws allowed by each veil. This ability is the equivalent of a 9thlevel spell.	KEY:Initiate of the Seven Veil ~ Kaleidoscopic Doom																										SORTKEY:Class_Initiate_Of_The_Sevenfold_Veil	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Mages of the Arcane Order gain no profi ciency with any weapon or armor.	KEY:Mage of the Arcane Order ~ Weapon and Armor Proficiency																										SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level, a mage of the Arcane Order gains new spells per day (and spells known, if applicable) as if he had also gained a level in an arcane spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If he had more than one arcane spellcasting class before becoming a mage of the Arcane Order, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Mage of the Arcane Order ~ Spells per Day																										SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	
Guild Member	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A "guild-level" mage of the Arcane Order pays monetary dues and accepts various duties in return for member benefi ts. The dues are 30 gp per month. Duties include putting in an appearance on campus at least once every six months and accepting any special commissions handed down by senior members. A guildmage who falls into arrears on his dues by more than three months has his membership revoked and loses access to the Spellpool. Reinstating membership is diffi cult. However, ex-members do not lose any spells or metamagic feats they had gained while in good standing. A member in good standing can board at the Arcane Order campus between adventures, paying only 5 sp per day for common-quality meals and lodging. At his leisure, he can browse the Order's well-respected library, which is stocked with tomes on both mundane and arcane lore (though no spellbooks are kept here). Likewise, he can use the Order's common laboratory facilities when creating magic items (although material costs remain out-of-pocket). Furthermore, he is free to read and post notices to the "job board," a mundane medium whereby fellow members of the Order pass information, advertise their interest in a research topic or adventure, or attempt to sell an interesting oddity, magical or otherwise. Last but not least, members form professional ties with their fellow wizards, possibly leading to lasting friendships or alliances.	KEY:Mage of the Arcane Order ~ Guild Member																										SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	
Spellpool	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Mages of the Arcane Order can call spells from a common source: the Spellpool. New members receive a special focus (a trinket chosen by the spellcaster, such as a ring, brooch, scarf, or other portable item) at the time of their initiation. The focus allows access to the Spellpool and works only for its owner. If a mage of the Arcane Order loses his focus, he must undergo another initiation. The range of available spells increases at 4th and 7th levels. See the sidebar below for details.	KEY:Mage of the Arcane Order ~ Spellpool				DEFINE:SpellpoolLVL|0					BONUS:VAR|SpellpoolLVL|1	BONUS:VAR|SpellpoolLVL|1|PREVARGTEQ:MageOfTheArcaneOrderLVL,4	BONUS:VAR|SpellpoolLVL|1|PREVARGTEQ:GuildOfTheArcaneOrderLVL,7															SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	ASPECT:Name|Spellpool %1|SpellpoolLVL
Bonus Metamagic Feat	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level and again at 9th level, a mage of the Arcane Order gains sudden insight from studying the reconstructed texts of ancient magical grimoires. He gains a metamagic feat of his choice as a bonus feat. He must still meet the prerequisites of the feat.	KEY:Mage of the Arcane Order ~ Bonus Metamagic Feat									BONUS:ABILITYPOOL|Mage of the Arcane Order Metamagic|1	BONUS:ABILITYPOOL|Mage of the Arcane Order Metamagic|1|PREVARGTEQ:MageOfTheArcaneOrderLVL,9																SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	
Bonus Languages	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 3rd level and again at 6th level, a guildmage's access to the Order's superb library and resources allows him to learn a new language.	KEY:Mage of the Arcane Order ~ Bonus Languages																		BONUS:SKILL|Speak Language|1|PREVARGTEQ:MageOfTheArcaneOrderLVL,3	BONUS:SKILL|Speak Language|1|PREVARGTEQ:MageOfTheArcaneOrderLVL,6							SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	
New Spell	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a mage of the Arcane Order reaches 5th level, and again at 8th level, a fellow wizard allows the character to copy a spell from his or her spellbook (chosen by the player, subject to the DM's approval). He does not need to make a Spellcraft check to copy the spell into his own spellbook, although specialist wizards still cannot learn spells from prohibited schools. Spellcasters who do not use spellbooks gain no benefi t from this ability.	KEY:Mage of the Arcane Order ~ New Spell																										SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	
Regent	CATEGORY:Special Ability	TYPE:ClassFeatures.MageOfTheArcaneOrderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 10th-level mage of the Arcane Order is awarded the status of regent. A regent gains a +2 competence bonus on all Charisma-based interaction checks when dealing with lower-level members of the Order. The regents set the Arcane Order's rules and policies, meeting each month in the Council of Regents. A regent must attend six council meetings in one year or be removed from the council and lose his regent status (he loses no other benefi ts of guild membership, nor does he lose his level in the prestige class). Enacting new policies or eradicating old ones requires a three-fi fths majority vote to pass. Generally, the council hands out commissions for lowerlevel mages of the Arcane Order to perform on behalf of the guild. An individual regent might also head up a special group of lower-level members to accomplish a specifi c goal, such as investigating a crime committed using magic, undertaking an archeological dig of an ancient site of wizardry, or some other important task.	KEY:Mage of the Arcane Order ~ Regent																										SORTKEY:Class_Mages_Of_The_Arcane	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Master transmogrifi sts gain no profi ciency with any weapon or armor.	KEY:Master Transmogrif ~ Weapon and Armor Proficiency																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level indicated on Table 2-14, a master transmogrifi st gains new spells per day (and spells known, if applicable) as if he had also gained a level in an arcane spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If he had more than one arcane spellcasting class before becoming a master transmogrifi st, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Master Transmogrif ~ Spells per Day																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Extended Change	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A master transmogrifi st gains the benefi t of the Extend Spell feat on any transmutation spell he casts to change into one of his favored shapes (see below). This benefi t does not increase the spell's level or casting time, or require any special preparation. Spells that can benefi t from this ability include alter self, polymorph, polymorph any object, and shapechange.	KEY:Master Transmogrif ~ Extended Change																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	ADDSPELLEVEL:0
Favored Shape	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A master transmogrifi st chooses three favored shapes at 1st level. A favored shape is a specifi c kind of creature whose form he can assume by means of the polymorph spell. He cannot choose a creature of his own type (humanoid, most likely) as a favored shape. For example, an 8th-level human sorcerer/1st-level master transmogrifi st might choose pegasus, umber hulk, and bronze dragon as his favored shapes, though because of the Hit Dice restriction, he could become only a very young bronze dragon. A master transmogrifi st gains a number of advantages with his favored shapes, as noted in the following class feature descriptions. At every odd-numbered level beyond 1st, a master transmogrifi st gains one additional favored shape. Thus, he has four at 3rd level, fi ve at 5th level, six at 7th level, and seven at 9th level. Furthermore, once per master transmogrifi st level beyond 1st, a character can choose to lose a previously chosen favored shape and select a replacement.	KEY:Master Transmogrif ~ Favored Shape																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Manifest Senses	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 2nd level and higher, a master transmogrifi st gains the senses of his favored shape when he assumes its form. Senses include extraordinary special qualities such as blindsense, blindsight, darkvision, low-light vision, scent, and tremorsense.	KEY:Master Transmogrif ~ Manifest Senses																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Battle Mastery	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a master transmogrifi st gains a +2 competence bonus on all attack rolls he makes while in one of his favored shapes. This bonus increases to +4 at 6th level and to +6 at 9th level.	KEY:Master Transmogrif ~ Battle Mastery																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Effortless Change	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 4th level, a master transmogrifi st learns how to change his form through a simple act of will. He can choose to apply the benefi ts of the Still Spell and Silent Spell feats (even if he doesn't have the feats) to any transmutation spell he casts to change into one of his favored shapes. This benefi t does not increase the spell's level or casting time, or require any special preparation. Spells that can benefi t from this ability include alter self, polymorph, polymorph any object, and Shapechange.	KEY:Master Transmogrif ~ Effortless Change																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Shapechanger	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A master transmogrifi st acquires the shapechanger subtype at 5th level. He also gains the ability to remain in an assumed form indefi nitely when he casts alter self. This works exactly like the alter self spell except that the duration is permanent. In other words, a master transmogrifi st can remain in the form he assumes as long as he wishes, until either he chooses to dismiss it or the alter self effect is dispelled.	KEY:Master Transmogrif ~ Shapechanger																		TEMPLATE:Mastertransmogrif  ~ Shapechanger								SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Reflective Change	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 7th level and higher, a master transmogrifi st has the ability to change into a favored shape via a transmutation spell in response to an opponent's action once per day. If he has an appropriate spell prepared and chooses to use this ability, he can change form as an immediate action (see page 86) in response to the action of another creature. For example, a master transmogrifi st might turn into a dragon turtle to gain a high Armor Class against an impending attack, or change into a red dragon to gain immunity to the fi re damage of an enemy's fi re storm spell. The spell is expended as if the transmogrifi st had cast it normally, and he remains in his new form until either the spell's duration expires or he dismisses it. A transmogrifi st gives up his next action to make a refl exive change. If a master transmogrifi st is currently under the effect of a shapechange spell he cast on himself, he can use his refl exive change ability as often as he likes (although never more than once per round). Each time he uses it, he loses his next action.	KEY:Master Transmogrif ~ Reflective Change																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Manifest Qualities	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 8th level and higher, a master transmogrifi st has all the extraordinary special qualities of any favored shape he assumes. For example, he could change into a troll to make use of the troll's regeneration ability, or take the form of a green hag to gain spell resistance 18.	KEY:Master Transmogrif ~ Manifest Qualities																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Infinite Variety	CATEGORY:Special Ability	TYPE:ClassFeatures.MasterTransmogrifClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, a master transmogrifi st gains the ability to create completely imaginary forms when he casts polymorph, polymorph any object, or shapechange on himself. To create an imaginary form, he chooses one of his favored shapes as a base form. He can then choose a single aspect of a second monster whose form he could assume using the spell he is casting and add it to the fi rst creature. His available options include the following.&nl;- Replace the base form's natural armor bonus with that of the second form.&nl;- Add the second form's movement modes.&nl;- Add one of the second form's natural attack types (with the appropriate reach), if the base form doesn't have that attack type already.&nl;- Add an extraordinary special attack of the second form.&nl;- Add an extraordinary special quality of the second form.&nl;- Replace one of the base form's physical ability scores, if both the base form and the second form are the same size category. &nl;For example, if a young red dragon is the base form and a giant octopus is the second, a master transmogrifi st could add the octopus's eight tentacle rakes (damage 1d4 + Str bonus) to the dragon's available natural attacks.	KEY:Master Transmogrif ~ Infinite Variety																										SORTKEY:Class_Master_Transmogrif	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Mindbenders gain no profi ciency with any weapon or armor.	KEY:Mindbender ~ Weapon and Armor Proficiency																										SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each odd-numbered level, a mindbender gains new spells per day (and spells known, if applicable) as if he had also gained a level in an arcane spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If he had more than one arcane spellcasting class before becoming a mindbender, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Mindbender ~ Spells per Day																										SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Telepathy	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A mindbender unlocks one of the most basic elements of his mental craft at 1st level, gaining the ability to communicate telepathically with any creature within 100 feet that has a language.	KEY:Mindbender ~ Telepathy									BONUS:VAR|TelepathyRange|100|TYPE=Base																	SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Skill Boost	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A mindbender is a consummate student of manipulation, be it magical or mundane. Beginning at 2nd level, he can add 1/2 his class level as a competence bonus on Bluff, Diplomacy, Intimidate, and Sense Motive checks.	KEY:Mindbender ~ Skill Boost				DEFINE:MindbenderSkillBoost|MindbenderLVL/2					BONUS:SKILL|Bluff,Diplomacy,Intimidate,Sense Motive|MindbenderSkillBoost|TYPE=Competence																	SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
