SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07
																																			
# Race Name	Output Name	Favored Class	STARTFEATS:	SIZE:	TYPE:	RACETYPE:	RACESUBTYPE:	MONSTERCLASS:	MOVE:	Combat bonus	NATURALATTACKS:	NATURALATTACKS:	Weapon prof. bonus	Weapon prof. bonus	FACE:	REACH:	Special Ability	Damage Reduction	Spell Res.	Stat bonus						MONCSKILL:	CR:	Required AL	HITDICEADVANCEMENT:	LEVELADJUSTMENT:	Nb Legs	Nb Hands	SOURCEPAGE:		
Linnorm (Gray Linnorm)			STARTFEATS:1	SIZE:H	TYPE:Dragon	RACETYPE:Dragon		MONSTERCLASS:Dragon:13	MOVE:Walk,30,Fly,90,Swim,30	BONUS:COMBAT|AC|19|TYPE=NaturalArmor					FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Linnorm (Gray Linnorm)	DR:15/Magic		BONUS:STAT|STR|14		BONUS:STAT|CON|10	BONUS:STAT|INT|4	BONUS:STAT|WIS|8	BONUS:STAT|CHA|6	MONCSKILL:Bluff|Concentration|Diplomacy|Intimidate|Knowledge (Arcana)|Listen|Search|Sense Motive|Spellcraft|Spot|Swim	CR:20		HITDICEADVANCEMENT:18		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Linnorm (Gray Linnorm) Stats	
Linnorm (Dread Linnorm)			STARTFEATS:1	SIZE:C	TYPE:Dragon	RACETYPE:Dragon		MONSTERCLASS:Dragon:20	MOVE:Walk,50,Fly,90,Swim,30	BONUS:COMBAT|AC|30|TYPE=NaturalArmor					FACE:30	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Linnorm (Dread Linnorm)	DR:15/Magic		BONUS:STAT|STR|30	BONUS:STAT|DEX|-2	BONUS:STAT|CON|20	BONUS:STAT|INT|4	BONUS:STAT|WIS|12	BONUS:STAT|CHA|10	MONCSKILL:Bluff|Concentration|Diplomacy|Intimidate|Knowledge (Arcana)|Listen|Search|Spellcraft|Spot|Swim	CR:25	KIT:1|CE	HITDICEADVANCEMENT:26		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Linnorm (Dread Linnorm) Stats	
Linnorm (Corpse Tearer)			STARTFEATS:1	SIZE:G	TYPE:Dragon	RACETYPE:Dragon		MONSTERCLASS:Dragon:28	MOVE:Walk,60,Burrow,50,Fly,90,Swim,50	BONUS:COMBAT|AC|28|TYPE=NaturalArmor					FACE:20	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Linnorm (Corpse Tearer)	DR:20/Magic		BONUS:STAT|STR|26	BONUS:STAT|DEX|-2	BONUS:STAT|CON|16	BONUS:STAT|INT|6	BONUS:STAT|WIS|10	BONUS:STAT|CHA|8	MONCSKILL:Bluff|Concentration|Diplomacy|Hide|Intimidate|Knowledge (Arcana)|Listen|Search|Sense Motive|Spellcraft|Spot|Swim	CR:28	KIT:1|NE	HITDICEADVANCEMENT:34		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Linnorm (Corpse Tearer) Stats	
Loxo		FAVCLASS:Ranger	STARTFEATS:1	SIZE:L	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid		MONSTERCLASS:Monstrous Humanoid:5	MOVE:Walk,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d8				FACE:5	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Loxo			BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|2			BONUS:STAT|CHA|-2	MONCSKILL:Climb|Listen|Spot|Survival	CR:2			LEVELADJUSTMENT:2	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Loxo Stats	
Marrash			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Evil|Lawful	MONSTERCLASS:Outsider:7	MOVE:Walk,30,Fly,70	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Marrash			BONUS:STAT|STR|2	BONUS:STAT|DEX|6	BONUS:STAT|CON|2	BONUS:STAT|INT|-2	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Balance|Jump|Knowledge (The Planes)|Listen|Search|Spot|Tumble	CR:5	KIT:1|LE	HITDICEADVANCEMENT:12	LEVELADJUSTMENT:6	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Marrash Stats	
Meenlock			STARTFEATS:1	SIZE:T	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:4	MOVE:Walk,20		NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*1,1d2				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Meenlock			BONUS:STAT|STR|-4	BONUS:STAT|DEX|2			BONUS:STAT|WIS|2	BONUS:STAT|CHA|4	MONCSKILL:Hide|Listen|Move Silently|Spot|Survival	CR:3	KIT:1|LE	HITDICEADVANCEMENT:6,8	LEVELADJUSTMENT:4	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Meenlock Stats	
Megalodon			STARTFEATS:1	SIZE:G	TYPE:Animal	RACETYPE:Animal	RACESUBTYPE:Aquatic	MONSTERCLASS:Animal:24	MOVE:Swim,120	BONUS:COMBAT|AC|12|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,4d6				FACE:20	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Megalodon			BONUS:STAT|STR|20	BONUS:STAT|DEX|4	BONUS:STAT|CON|14	BONUS:STAT|INT|-10	BONUS:STAT|WIS|2		MONCSKILL:Listen|Spot|Swim	CR:11	KIT:1|TN	HITDICEADVANCEMENT:48,72		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Megalodon Stats	
Megapede				SIZE:C	TYPE:Vermin	RACETYPE:Vermin		MONSTERCLASS:Vermin:32	MOVE:Walk,80,Burrow,20	BONUS:COMBAT|AC|18|TYPE=NaturalArmor	NATURALATTACKS:Tentacle Rake,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*5,2d8	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,4d6,SPROP=Poison			FACE:30	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Megapede	DR:15/Magic and Adamantine	SR:31	BONUS:STAT|STR|32	BONUS:STAT|DEX|-4	BONUS:STAT|CON|16		BONUS:STAT|WIS|2	BONUS:STAT|CHA|-6		CR:20	KIT:1|TN	HITDICEADVANCEMENT:64		LEGS:100	HANDS:0	SOURCEPAGE:MM2	KIT:1|Megapede Stats	
Moonbeast			STARTFEATS:1	SIZE:H	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:18	MOVE:Walk,30,Climb,10	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Tentacle Rake,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*10,4d6	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,4d8			FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Moonbeast		SR:22	BONUS:STAT|STR|20	BONUS:STAT|DEX|4	BONUS:STAT|CON|10	BONUS:STAT|INT|-2	BONUS:STAT|WIS|-2	BONUS:STAT|CHA|8	MONCSKILL:Climb|Listen|Search|Spot	CR:16	KIT:1|CE	HITDICEADVANCEMENT:27,36		LEGS:0	HANDS:10	SOURCEPAGE:MM2	KIT:1|Moonbeast Stats	
Mooncalf			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:15	MOVE:Walk,40,Fly,150	BONUS:COMBAT|AC|13|TYPE=NaturalArmor	NATURALATTACKS:Tentacle Rake,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*2,2d6|Tentacle (Arms),Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*6,1d6	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d8			FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Mooncalf	DR:10/Magic		BONUS:STAT|STR|8	BONUS:STAT|DEX|6	BONUS:STAT|CON|14	BONUS:STAT|INT|10	BONUS:STAT|WIS|10		MONCSKILL:Concentration|Hide|Knowledge (Arcana)|Knowledge (History)|Listen|Spellcraft|Spot	CR:10	KIT:1|NE	HITDICEADVANCEMENT:18,27,60		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Mooncalf Stats	
Moonrat			STARTFEATS:1	SIZE:T	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:1	MOVE:Walk,15,Climb,15		NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d3				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Moonrat			BONUS:STAT|STR|-8	BONUS:STAT|DEX|4		BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-8	MONCSKILL:Balance|Climb|Hide|Move Silently	CR:1/4	KIT:1|LE|NE|CE			LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Moonrat Stats	
Morkoth			STARTFEATS:1	SIZE:M	TYPE:Aberration	RACETYPE:Aberration	RACESUBTYPE:Aquatic	MONSTERCLASS:Aberration:7	MOVE:Swim,50	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Morkoth			BONUS:STAT|STR|-2	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|6	BONUS:STAT|WIS|6	BONUS:STAT|CHA|2	MONCSKILL:Knowledge (Arcana)|Listen|Spellcraft|Spot|Swim	CR:5	KIT:1|CE	HITDICEADVANCEMENT:14,21	LEVELADJUSTMENT:3	LEGS:8	HANDS:4	SOURCEPAGE:MM2	KIT:1|Morkoth Stats	
Mudmaw			STARTFEATS:1	SIZE:M	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:8	MOVE:Walk,20,Swim,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Tentacle Rake,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*2,4d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Mudmaw	DR:10/Magic	SR:18	BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|6	MONCSKILL:Hide|Survival|Swim	CR:7	KIT:1|TN	HITDICEADVANCEMENT:16,24		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Mudmaw Stats	
Myconid			STARTFEATS:1	SIZE:T	TYPE:Plant	RACETYPE:Plant		MONSTERCLASS:Plant:1	MOVE:Walk,20						FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Myconid									MONCSKILL:Knowledge (Nature)|Listen|Profession (Farmer)|Spot|Survival					LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Myconid Stats	
Needlefolk			STARTFEATS:1	SIZE:M	TYPE:Plant	RACETYPE:Plant		MONSTERCLASS:Plant:3	MOVE:Walk,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Needlefolk			BONUS:STAT|STR|2		BONUS:STAT|CON|2	BONUS:STAT|INT|-4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-6	MONCSKILL:Hide|Listen|Move Silently|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:9	LEVELADJUSTMENT:1	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Needlefolk Stats	
Neogi (Spawn)			STARTFEATS:1	SIZE:T	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:1	MOVE:Walk,20,Climb,20		NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d3,SPROP=Poison				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Neogi (Spawn)			BONUS:STAT|STR|-8	BONUS:STAT|DEX|6	BONUS:STAT|CON|-2	BONUS:STAT|INT|-8		BONUS:STAT|CHA|-8	MONCSKILL:Balance|Climb|Jump|Move Silently	CR:1/4			LEVELADJUSTMENT:4	LEGS:6	HANDS:2	SOURCEPAGE:MM2	KIT:1|Neogi (Spawn) Stats	
Neogi (Adult)		FAVCLASS:Sorcerer	STARTFEATS:1	SIZE:S	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:5	MOVE:Walk,30,Climb,20	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6,SPROP=Poison|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d3				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Neogi (Adult)			BONUS:STAT|STR|-4	BONUS:STAT|DEX|6	BONUS:STAT|CON|-2	BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|6	MONCSKILL:Balance|Climb|Disable Device|Intimidate|Jump|Move Silently	CR:4				LEGS:6	HANDS:2	SOURCEPAGE:MM2	KIT:1|Neogi (Adult) Stats	
Neogi (Great Old Master)				SIZE:H	TYPE:Vermin	RACETYPE:Vermin		MONSTERCLASS:Vermin:5	MOVE:Walk,20	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6,SPROP=Poison				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Neogi (Great Old Master)				BONUS:STAT|DEX|-2	BONUS:STAT|CON|10		BONUS:STAT|WIS|4	BONUS:STAT|CHA|-10		CR:6	KIT:1|TN			LEGS:6	HANDS:2	SOURCEPAGE:MM2	KIT:1|Neogi (Great Old Master) Stats	
Nethersight Mastiff			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:10	MOVE:Walk,50	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Nethersight Mastiff			BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|6	BONUS:STAT|INT|-4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|2	MONCSKILL:Jump|Listen|Spot|Survival	CR:8		HITDICEADVANCEMENT:15,30	LEVELADJUSTMENT:6	LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Nethersight Mastiff Stats	
Nightmare Beast			STARTFEATS:1	SIZE:H	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:15	MOVE:Walk,30	BONUS:COMBAT|AC|12|TYPE=NaturalArmor	NATURALATTACKS:Tusk,Weapon.Natural.Finesseable.Melee.Piercing,*1,4d6				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Nightmare Beast	DR:15/Magic	SR:20	BONUS:STAT|STR|18	BONUS:STAT|DEX|2	BONUS:STAT|CON|14	BONUS:STAT|INT|-2	BONUS:STAT|WIS|2		MONCSKILL:Jump|Spot	CR:15	KIT:1|CE	HITDICEADVANCEMENT:30,45		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Nightmare Beast Stats	
Nimblewright			STARTFEATS:1	SIZE:M	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:10	MOVE:Walk,40	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*1,2d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Nimblewright		SR:27	BONUS:STAT|STR|8	BONUS:STAT|DEX|14			BONUS:STAT|WIS|6	BONUS:STAT|CHA|8	MONCSKILL:Balance|Jump|Tumble	CR:7	KIT:1|CG|CN|CE	HITDICEADVANCEMENT:15,30	LEVELADJUSTMENT:6	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Nimblewright Stats	
Ocean Strider			STARTFEATS:1	SIZE:H	TYPE:Fey	RACETYPE:Fey	RACESUBTYPE:Aquatic	MONSTERCLASS:Fey:30	MOVE:Walk,50,Swim,60	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Tail Slap,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d6				FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ocean Strider	DR:15/Cold Iron	SR:28	BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|4	BONUS:STAT|INT|6	BONUS:STAT|WIS|12	BONUS:STAT|CHA|4	MONCSKILL:Hide|Intimidate|Jump|Knowledge (Nature)|Listen|Search|Spot|Survival|Swim	CR:18	KIT:1|CN			LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Ocean Strider Stats	
Orcwort (Wortling)			STARTFEATS:1	SIZE:S	TYPE:Plant	RACETYPE:Plant		MONSTERCLASS:Plant:3	MOVE:Walk,30,Climb,15	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d3				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Orcwort (Wortling)	DR:5/Bludgeoning or Slashing		BONUS:STAT|STR|4	BONUS:STAT|DEX|4		BONUS:STAT|INT|-8		BONUS:STAT|CHA|-4	MONCSKILL:Climb|Hide|Move Silently	CR:3	KIT:1|TN	HITDICEADVANCEMENT:3,9		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Orcwort (Wortling) Stats	
Orcwort			STARTFEATS:1	SIZE:C	TYPE:Plant	RACETYPE:Plant		MONSTERCLASS:Plant:32	MOVE:Walk,10	BONUS:COMBAT|AC|12|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*6,4d6				FACE:30	REACH:25	ABILITY:Internal|AUTOMATIC|Race Traits ~ Orcwort	DR:5/-		BONUS:STAT|STR|28	BONUS:STAT|DEX|-4	BONUS:STAT|CON|18		BONUS:STAT|WIS|6	BONUS:STAT|CHA|-2	MONCSKILL:Hide|Move Silently	CR:20	KIT:1|TN	HITDICEADVANCEMENT:64		LEGS:0	HANDS:6	SOURCEPAGE:MM2	KIT:1|Orcwort Stats	
Ormyrr			STARTFEATS:1	SIZE:H	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid		MONSTERCLASS:Monstrous Humanoid:7	MOVE:Walk,20,Swim,40	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*4,2d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ormyrr			BONUS:STAT|STR|16	BONUS:STAT|DEX|4	BONUS:STAT|CON|6		BONUS:STAT|WIS|2	BONUS:STAT|CHA|2	MONCSKILL:Knowledge (Arcana)|Listen|Spellcraft|Swim	CR:6		HITDICEADVANCEMENT:14,21	LEVELADJUSTMENT:6	LEGS:100	HANDS:4	SOURCEPAGE:MM2	KIT:1|Ormyrr Stats	
Phase Wasp			STARTFEATS:1	SIZE:T	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:2	MOVE:Walk,10,Fly,60	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Sting,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d4				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Phase Wasp			BONUS:STAT|STR|-8	BONUS:STAT|DEX|8		BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Listen|Spot|Survival	CR:2	KIT:1|TN	HITDICEADVANCEMENT:4,6		LEGS:4	HANDS:2	SOURCEPAGE:MM2	KIT:1|Phase Wasp Stats	
Phoenix			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:20	MOVE:Walk,15,Fly,200	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d8	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,2d6			FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Phoenix	DR:15/Magic and Cold Iron	SR:35	BONUS:STAT|STR|8	BONUS:STAT|DEX|6	BONUS:STAT|CON|4	BONUS:STAT|INT|8	BONUS:STAT|WIS|6	BONUS:STAT|CHA|10	MONCSKILL:Concentration|Diplomacy|Knowledge (Arcana)|Knowledge (History)|Spellcraft|Spot	CR:24	KIT:1|NG			LEGS:2	HANDS:0	SOURCEPAGE:MM2	KIT:1|Phoenix Stats	
Planetouched (Chaond)			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Native		MOVE:Walk,30						FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Planetouched (Chaond)										CR:1				LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Planetouched (Chaond) Stats	
Planetouched (Zenythri)			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Native		MOVE:Walk,30						FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Planetouched (Zenythri)										CR:1				LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Planetouched (Zenythri) Stats	
Psurlon (Average)			STARTFEATS:1	SIZE:M	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:7	MOVE:Walk,30		NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Psurlon (Average)	DR:5/Magic	SR:14	BONUS:STAT|STR|2	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|8		BONUS:STAT|CHA|6	MONCSKILL:Balance|Concentration|Escape Artist|Heal|Knowledge (Arcana)|Spellcraft	CR:5		HITDICEADVANCEMENT:14	LEVELADJUSTMENT:5	LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Psurlon (Average) Stats	
Psurlon (Elder)			STARTFEATS:1	SIZE:M	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:12	MOVE:Walk,30		NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Psurlon (Elder)	DR:10/Magic	SR:16	BONUS:STAT|STR|4	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|10	BONUS:STAT|WIS|6	BONUS:STAT|CHA|6	MONCSKILL:Balance|Concentration|Escape Artist|Heal|Knowledge (Arcana)|Knowledge (The Planes)|Spellcraft	CR:9		HITDICEADVANCEMENT:24	LEVELADJUSTMENT:5	LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Psurlon (Elder) Stats	
Psurlon (Giant)			STARTFEATS:1	SIZE:L	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:18	MOVE:Walk,40		NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Psurlon (Giant)	DR:15/Magic	SR:16	BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|4	BONUS:STAT|INT|6	BONUS:STAT|WIS|8	BONUS:STAT|CHA|6	MONCSKILL:Balance|Concentration|Escape Artist|Heal|Spellcraft	CR:15	KIT:1|NE	HITDICEADVANCEMENT:36		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Psurlon (Giant) Stats	
Ragewind			STARTFEATS:1	SIZE:L	TYPE:Undead	RACETYPE:Undead		MONSTERCLASS:Undead:31	MOVE:Fly,120						FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ragewind	DR:15/Magic	SR:30	BONUS:STAT|STR|6	BONUS:STAT|DEX|10		BONUS:STAT|INT|2	BONUS:STAT|WIS|2	BONUS:STAT|CHA|2	MONCSKILL:Balance|Hide|Jump|Listen|Search|Spot|Tumble	CR:19		HITDICEADVANCEMENT:48,64		LEGS:0	HANDS:6	SOURCEPAGE:MM2	KIT:1|Ragewind Stats	
Raggamoffyn (Tatterdemanimal)			STARTFEATS:1	SIZE:S	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:1	MOVE:Walk,40,Fly,40		NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Raggamoffyn (Tatterdemanimal)				BONUS:STAT|DEX|10			BONUS:STAT|WIS|8	BONUS:STAT|CHA|4	MONCSKILL:Hide|Move Silently	CR:1		HITDICEADVANCEMENT:3		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Raggamoffyn (Tatterdemanimal) Stats	
