SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Sonic Shriek	CATEGORY:Special Ability	TYPE:AutomatonPulverizerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per round as a standard action, a pulverizer can loose a cone of sonic energy 30 feet long. Everything within the cone takes 1d8 points of sonic damage. In addition, every creature within the cone that fails a Fortitude save (DC %1) is stunned for 1 round. (This value incorporates a +5 racial bonus to the save DC.)|SonicShriekDC	KEY:Automaton (Pulverizer) ~ Sonic Shriek				DEFINE:SonicShriekDC|0					BONUS:VAR|SonicShriekDC|DefaultDCCon	BONUS:VAR|SonicShriekDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Sonic Shriek)	BONUS:VAR|SonicShriekDC|5|TYPE=Racial							ABILITY:Ability Focus|AUTOMATIC|Sonic Shriek									SOURCEPAGE:MM2	
Blindsight	CATEGORY:Special Ability	TYPE:AutomatonPulverizerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A pulverizer is blind, but it maneuvers and fights as well as a sighted creature by using sonar, like that of a bat. This ability enables it to discern objects and creatures within 40 feet. The pulverizer usually does not need to make Spot or Listen checks to notice creatures within range of its blindsight. A silence spell negates this ability.	KEY:Automaton (Pulverizer) ~ Blindsight									BONUS:VAR|BlindsightRange|40|TYPE=Base																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Automaton (Hammerer)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Automaton Subtraits|TYPE=AutomatonHammererRaceTrait																														
-	CATEGORY:Special Ability	TYPE:AutomatonHammererRaceTrait	VISIBLE:DISPLAY		KEY:Automaton (Hammerer) ~ -																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Avolakia	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=AvolakiaRaceTrait|Resistance To Fire											BONUS:VAR|AdvancementByClass|1	BONUS:VAR|FireResistanceBonus|10|TYPE=Resistance								ABILITY:FEAT|AUTOMATIC|Multiattack										
Poison	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 WIS, secondary damage 2d6 WIS. The save DC is Constitution-based.|PoisonDC	KEY:Avolakia ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Avolakia ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=14|Chill Touch|Cause Fear|Detect Magic|Disrupt Undead|Gentle Repose|Ghoul Touch|Halt Undead|Mage Hand|Read Magic|Spectral Hand	SPELLS:Innate|TIMES=3|CASTERLEVEL=14|Animate Dead|Create Undead|Enervation|Vampiric Touch								SOURCEPAGE:MM2	
Suggestion	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:When in humanoid form, an avolakia has a melodious and hypnotic voice. By speaking soothingly to any one creature in range that understands its spoken words, the avolakia can create an effect identical to that of a quickened suggestion spell (caster level 10th; Will save DC %1). An opponent in eye contact with the creature while it makes its suggestion takes a -2 penalty on the saving throw. The avolakia can use this ability a number of times per day equal to its Charisma modifier (usually six times per day. %2/day).|SuggestionDC|SuggestionTimes	KEY:Avolakia ~ Suggestion				DEFINE:SuggestionDC|0	DEFINE:SuggestionTimes|0				BONUS:VAR|SuggestionDC|DefaultDCCha	BONUS:VAR|SuggestionDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Suggestion)	BONUS:VAR|SuggestionTimes|CHA							ABILITY:Ability Focus|AUTOMATIC|Suggestion									SOURCEPAGE:MM2	
Defensive Aura	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:An avolakia has a +6 deflection bonus to Armor Class. This ability is always in effect.	KEY:Avolakia ~ Defensive Aura									BONUS:COMBAT|AC|CHA|TYPE=Deflection																		SOURCEPAGE:MM2	
Immunities	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Because of its close association with undead, the avolakia has developed immunity to cold, disease, energy drain, and paralysis.	KEY:Avolakia ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity To Cold|Immunity To Disease|Immunity To Energy Drain|Immunity To Paralysis									SOURCEPAGE:MM2	
Regeneration	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An avolakia takes normal damage from acid, fire, and electricity.	KEY:Avolakia ~ Regeneration									BONUS:VAR|RegenerationRate|4|TYPE=Racial																		SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Because of the slime it constantly exudes, an avolakia gains a +10 competence bonus on Escape Artist checks.	KEY:Avolakia ~ Skills									BONUS:SKILL|Escape Artist|10|TYPE=Competence																		SOURCEPAGE:MM2	
Change Shape	CATEGORY:Special Ability	TYPE:AvolakiaRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An avolakia can assume any humanoid form, or revert to its own form, as a standard action.	KEY:Avolakia ~ Change Shape																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Banshee	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BansheeRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base									ABILITY:FEAT|AUTOMATIC|Iron Will										
Charisma Drain	CATEGORY:Special Ability	TYPE:BansheeRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:An individual struck by a banshee must make a Fortitude save (DC %1) or permanently lose 1d4 points of Charisma (or 2d4 points on a critical hit). The banshee heals 5 points of damage (10 on a critical hit) whenever it drains Charisma, gaining any excess as temporary hit points.|CharismaDrainDC	KEY:Banshee ~ Charisma Drain				DEFINE:CharismaDrainDC|0					BONUS:VAR|CharismaDrainDC|DefaultDCCha	BONUS:VAR|CharismaDrainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Charisma Drain)								ABILITY:Ability Focus|AUTOMATIC|Charisma Drain									SOURCEPAGE:MM2	
Horrific Appearance	CATEGORY:Special Ability	TYPE:BansheeRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Any living creature within 60 feet that views a banshee must make a successful Fortitude save (DC %1) or permanently lose 1d4 points of Strength, 1d4 points ofDexterity, and 1d4 points of Constitution. A creature that successfully saves against this effect cannot be affected by the same banshee's horrific appearance for 24 hours. The save DC is Charisma-based.|HorrificAppearanceDC	KEY:Banshee ~ Horrific Appearance				DEFINE:HorrificAppearanceDC|0					BONUS:VAR|HorrificAppearanceDC|DefaultDCCha	BONUS:VAR|HorrificAppearanceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Horrific Appearance)								ABILITY:Ability Focus|AUTOMATIC|Horrific Appearance									SOURCEPAGE:MM2	
Wail	CATEGORY:Special Ability	TYPE:BansheeRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:During the night, a banshee can loose a deadly wail. This attack can slay up to eighteen living creatures within a 30-foot spread centered on the banshee, or within a 60-foot cone extending from the banshee, at the creature's option. A successful Fortitude save (DC %1) negates the effect. Once a banshee wails, it must wait 1d4 rounds before it can do so again, and it can wail no more than three times per day.|WailDC	KEY:Banshee ~ Wail				DEFINE:WailDC|0					BONUS:VAR|WailDC|DefaultDCCha	BONUS:VAR|WailDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Wail)								ABILITY:Ability Focus|AUTOMATIC|Wail									SOURCEPAGE:MM2	
Detect Living	CATEGORY:Special Ability	TYPE:BansheeRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:This ability functions like the commune with nature spell, except that it detects only living creatures and the range is one-half mile. The banshee can use detect living up to three times per day.	KEY:Banshee ~ Detect Living																											SOURCEPAGE:MM2	
Stunt Plants	CATEGORY:Special Ability	TYPE:BansheeRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, a banshee can stunt all normal plants within a one-half mile radius. This ability otherwise functions like the stunt version of a diminish plants spell (caster level 18th).	KEY:Banshee ~ Stunt Plants																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Bladeling	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BladelingRaceTrait|Resistance To Cold|Resistance To Fire	AUTO:LANG|Common										BONUS:VAR|AdvancementByClass|1	BONUS:VAR|ColdResistanceBonus|5|TYPE=Resistance	BONUS:VAR|FireResistanceBonus|5|TYPE=Resistance																	
Razor Storm	CATEGORY:Special Ability	TYPE:BladelingRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per day, a bladeling can expel shrapnellike bits of its skin in a 15-foot cone, dealing 2d6 points of piercing damage to any creature in the area. A Reflex save (DC %1) halves the damage. After this attack, the bladeling's natural armor bonus drops to +2 for 24 hours.|RazorStormDC	KEY:Bladeling ~ Razor Storm				DEFINE:RazorStormDC|0					BONUS:VAR|RazorStormDC|DefaultDCCon	BONUS:VAR|RazorStormDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Razor Storm)								ABILITY:Ability Focus|AUTOMATIC|Razor Storm									SOURCEPAGE:MM2	
Immunities	CATEGORY:Special Ability	TYPE:BladelingRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A bladeling takes no damage from acid, and it is immune to rust attacks despite its metallic hide.	KEY:Bladeling ~ Immunities																		ABILITY:Special Ability|AUTOMATIC|Immunity To Acid|Immunity To Rust										
																																	
Race Traits ~ Blood Ape	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BloodApeRaceTrait|Scent																														
Growth	CATEGORY:Special Ability	TYPE:BloodApeRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:The alpha male in every group of blood apes can use this power up to eight times per day. It functions like an animal growth spell (caster level 9th), except that it works only on adult male blood apes.	KEY:Blood Ape ~ Growth																		SPELLS:Innate|TIMES=8|CASTERLEVEL=HD|Animal Growth									SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:BloodApeRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a blood ape hits an opponent that is at least one size category smaller than itself with a claw attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +13, or +25 if under growth effect). If it hits with both claws, it can also rend in the same round. Once it has a hold, the blood ape has the option to conduct the grapple normally, or simply use its claw to hold the opponent (-20 penalty on grapple check, but the blood ape is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals claw damage.	KEY:Blood Ape ~ Improved Grab																											SOURCEPAGE:MM2	
Rend	CATEGORY:Special Ability	TYPE:BloodApeRaceTrait.SpecialAttack.Extraordinary.Rend	VISIBLE:YES	DESC:If a blood ape hits with both claws, it latches onto the opponent's body and tears the flesh. This attack automatically deals an additional 2d4+7 points of damage (or 2d4+13 if under a growth effect; see above).	KEY:Blood Ape ~ Rend									BONUS:VAR|RendDice|2	BONUS:VAR|RendDieSize|4|TYPE=Base																	SOURCEPAGE:MM2	
																																	
Race Traits ~ Boggle	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BoggleRaceTrait|Resistance To Fire|Scent	AUTO:LANG|Boggle										BONUS:VAR|FireResistanceBonus|5|TYPE=Resistance																			
Improved Grab	CATEGORY:Special Ability	TYPE:BoggleRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a boggle hits an opponent of up to one size category larger than itself with a claw attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +5). If it hits with both claws, it can also rend in the same round. The boggle has the option to conduct the grapple normally, or simply use its claw to hold the opponent (-20 penalty on grapple check, but the boggle is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals claw damage.	KEY:Boggle ~ Improved Grab																											SOURCEPAGE:MM2	
Dimension Door	CATEGORY:Special Ability	TYPE:BoggleRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Boggle ~ Dimension Door																		SPELLS:Innate|TIMES=6|CASTERLEVEL=7|Dimension Door									SOURCEPAGE:MM2	
Grease	CATEGORY:Special Ability	TYPE:BoggleRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At will, a boggle can secrete an oily, viscous, nonflammable substance from its skin. This ability functions like the spell grease except that the range is touch, the duration is 1 round per Hit Die of the boggle (4 rounds for the typical creature), and the Reflex save DC is %1. Typically, a boggle uses this ability to grease a section of floor or wall, though it can use the ability in any of the ways that the spell can be used. This oily fluid also makes the boggle tougher to hold onto (see Skills, below). Boggles are immune to the effects of this substance.|GreaseDC	KEY:Boggle ~ Grease				DEFINE:GreaseDC|0					BONUS:VAR|GreaseDC|DefaultDCCon																		SOURCEPAGE:MM2	
Rend	CATEGORY:Special Ability	TYPE:BoggleRaceTrait.SpecialAttack.Extraordinary.Rend	VISIBLE:YES	DESC:If a boggle hits a single target with both claws, it latches onto the opponent's body and tears the flesh. This attack deals 2d4 points of damage.	KEY:Boggle ~ Rend									BONUS:VAR|RendDice|2	BONUS:VAR|RendDieSize|4|TYPE=Base																	SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:BoggleRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Because of its perpetually oily skin, a boggle gains a +10 racial bonus on Escape Artist checks.	KEY:Boggle ~ Skills									BONUS:SKILL|Escape Artist|10|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Bogun	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=BogunRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Poison	CATEGORY:Special Ability	TYPE:BogunRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 DEX, secondary damage 1d6 DEX. The save DC is Constitution-based.|PoisonDC	KEY:Bogun ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
																																	
Race Traits ~ Naga (Bone Naga)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NagaBoneNagaRaceTrait	AUTO:LANG|Common|Infernal																													
Poison	CATEGORY:Special Ability	TYPE:NagaBoneNagaRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Bite poison: Fort DC %1, initial damage 1d4 STR, secondary damage 1d4 STR, Sting poison: Fort DC %1, initial damage 1d4 CON drain, secondary damage 1d4 CON damage. The save DC is Constitution-based.|PoisonDC	KEY:Naga (Bone Naga) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
Spells	CATEGORY:Special Ability	TYPE:NagaBoneNagaRaceTrait.SpecialAttack	VISIBLE:YES	DESC:Dark nagas cast spells as 14th-level sorcerers.	KEY:Naga (Bone Naga) ~ Spells																											SOURCEPAGE:MM2	
Detect Thoughts	CATEGORY:Special Ability	TYPE:NagaBoneNagaRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A bone naga can continuously detect the thoughts of those around it. This ability functions like a detect thoughts spell (caster level 9th;Will save DC 15), and it is always active. The save DC is Charisma-based.	KEY:Naga (Bone Naga) ~ Detect Thoughts																											SOURCEPAGE:MM2	
