SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																													
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:VAR|DragonLevelAdjustment|3|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,3	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,4															
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:VAR|DragonSizeGroup|4|TYPE=Base																		
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:VAR|DragonDefaultFlySpeed|1|TYPE=NotStandard	BONUS:MOVEADD|TYPE.Fly|30|PREVARGTEQ:DragonAgeCategory,2							BONUS:MOVEADD|TYPE.Fly|30|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:VAR|Maneuverability|3|TYPE=Base	BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK							BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK										
#stats																																
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD															BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|INT|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|CHA|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD				SR:DragonSpellResistance													BONUS:VAR|DragonSpellResistance|16|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|-1				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11								
Ability Drain	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A fang dragon does not have a breath weapon, but its bite drains Constitution if the victim fails a Fortitude save. The number of Constitution points drained and the saving throw DC are given on the accompanying table.	KEY:Dragon (Fang Dragon) ~ Ability Drain	DESC:%1d%2 (Fort DC %3).|AbilityDrainDice|AbilityDrainDieSize|AbilityDrainDC				DEFINE:AbilityDrainDice|0	DEFINE:AbilityDrainDamageDie|0	DEFINE:AbilityDrainDC|0				BONUS:VAR|AbilityDrainDC|BreathWeaponDC	BONUS:VAR|AbilityDrainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Ability Drain)	BONUS:VAR|AbilityDrainDice|1|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|AbilityDrainDice|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|AbilityDrainDieSize|2|TYPE=Base|PREMULT:2,[PREVARGTEQ:DraginAgeCategory,1],[PREVARLTEQ:DraginAgeCategory,1]	BONUS:VAR|AbilityDrainDieSize|3|TYPE=Base|PREMULT:2,[PREVARGTEQ:DraginAgeCategory,2],[PREVARLTEQ:DraginAgeCategory,2]	BONUS:VAR|AbilityDrainDieSize|4|TYPE=Base|PREMULT:2,[PREVARGTEQ:DraginAgeCategory,3],[PREVARLTEQ:DraginAgeCategory,4]	ABILITY:Ability Focus|AUTOMATIC|Ability Drain	BONUS:VAR|AbilityDrainDieSize|6|TYPE=Base|PREMULT:2,[PREVARGTEQ:DraginAgeCategory,5],[PREVARLTEQ:DraginAgeCategory,6]	BONUS:VAR|AbilityDrainDieSize|8|TYPE=Base|PREMULT:2,[PREVARGTEQ:DraginAgeCategory,7],[PREVARLTEQ:DraginAgeCategory,8]	BONUS:VAR|AbilityDrainDieSize|4|TYPE=Base|PREMULT:2,[PREVARGTEQ:DraginAgeCategory,9],[PREVARLTEQ:DraginAgeCategory,10]	BONUS:VAR|AbilityDrainDieSize|6|TYPE=Base|PREMULT:2,[PREVARGTEQ:DraginAgeCategory,11],[PREVARLTEQ:DraginAgeCategory,12]					SOURCEPAGE:Drac
Increased Damage	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Because of their sharp claws, teeth, and scales, fang dragons deal damage as if they were one size category larger. This ability does not enable the dragon to use attack forms normally not allowed to a dragon of its size. Thus, a very young (Small) fang dragon deals 1d8 points of damage on a bite attack and 1d6 points of damage on a claw attack (as if it were Medium), but cannot make wing attacks.	KEY:Dragon (Fang Dragon) ~ Increased Damage									BONUS:WEAPONPROF=TYPE.Natural|DAMAGESIZE|1																		SOURCEPAGE:Drac
Trip	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A fang dragon that hits with a claw or tail attack can attempt to trip the opponent as a free action (see page 158 of the Player's Handbook). If the attempt fails, the opponent cannot react to trip the dragon.	KEY:Dragon (Fang Dragon) ~ Trip																											SOURCEPAGE:Drac
Sound Imitation	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A fang dragon can mimic any voice or sound it has heard, anytime it likes. Listeners must succeed on a Will save (DC equal to that of the dragon's frightful presence) to detect the ruse.	KEY:Dragon (Fang Dragon) ~ Sound Imitation																											SOURCEPAGE:Drac
Detect Magic	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Detect Magic																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DragonLVL|Detect Magic									SOURCEPAGE:Drac
Read Magic	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Read Magic																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DragonLVL|Read Magic									SOURCEPAGE:Drac
Shield	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Shield																		SPELLS:Innate|TIMES=2|CASTERLEVEL=DragonLVL|Shield									SOURCEPAGE:Drac
Dispel Magic	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Dispel Magic																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonLVL|Dispel Magic									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Fang Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Spells	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcererCleric	VISIBLE:YES	DESC:A Fang Dragon cast spells as Sorcerer. Can also cast cleric spells and those from the Chaos, Death, Magic and Protection domains as arcane spells.	KEY:Dragon (Fang Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer/Cleric	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-4)*2)	BONUS:PCLEVEL|Sorcerer/Cleric|DragonSpellcasterLVL-1	BONUS:ABILITYPOOL|Monster Domains|4	BONUS:VAR|ChaosDomainAllowed,DeathDomainAllowed,MagicDomainAllowed,ProtectionDomainAllowed|1|TYPE=Base						ABILITY:Internal|AUTOMATIC|Sorcerer/Cleric Class									SOURCEPAGE:Drac
Spell Turning	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Spell Turning																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonLVL|Spell Turning									SOURCEPAGE:Drac
Telekinesis	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Telekinesis																		SPELLS:Innate|TIMES=2|CASTERLEVEL=DragonLVL|Telekinesis									SOURCEPAGE:Drac
Globe of Invulnerability	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Globe of Invulnerability																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonLVL|Globe of Invulnerability									SOURCEPAGE:Drac
																																
Race Traits ~ Felldrake (Spiked)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FelldrakeSpikedRaceTrait|Scent	AUTO:LANG|Draconic|Sylvan											BONUS:VAR|HasLowLightVision|1|TYPE=Base																	
Spikes	CATEGORY:Special Ability	TYPE:FelldrakeSpikedRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES		KEY:Felldrake (Spiked) ~ Spikes																											SOURCEPAGE:Drac
																																
Race Traits ~ Golem (Dragonbone)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemDragonboneRaceTrait																													
Fear Aura	CATEGORY:Special Ability	TYPE:GolemDragonboneRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A dragonbone golem radiates an aura of fear in a 60-foot-radius burst. Any creature with fewer HD than the dragonbone golem is shaken (Will DC %1 negates). The effect lasts for as long as the creature remains within range and for 2d6 rounds afterward. A creature that succeeds on the Will save to resist is immune to that dragonbone golem's fear aura for 24 hours.|FearAuraDC	KEY:Golem (Dragonbone) ~ Fear Aura				DEFINE:FearAuraDC|0					BONUS:VAR|FearAuraDC|DefaultDCCha	BONUS:VAR|FearAuraDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Fear Aura)								ABILITY:Ability Focus|AUTOMATIC|Fear Aura									SOURCEPAGE:Drac
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemDragonboneRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A dragonbone golem has immunity to all spells, spell-like abilities, and supernatural effects and abilities.	KEY:Golem (Dragonbone) ~ Immunity To Magic																											SOURCEPAGE:Drac
																																
Race Traits ~ Golem (Drakestone)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemDrakestoneRaceTrait																													
Petrifying Breath	CATEGORY:Special Ability	TYPE:GolemDrakestoneRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:Once every 1d4 rounds, a drakestone golem can exhale a %1-foot cone of petrifying gas (Fortitude DC %2 negates).|BreathWeaponCone|BreathWeaponDC	KEY:Golem (Drakestone) ~ Breath Weapon				DEFINE:BreathWeaponCone|0			DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|30	BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)							ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemDrakestoneRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A drakestone golem is immune to all spells, spell-like abilities, and supernatural effects, except as follows. A transmute rock to mud spell slows it (as the slow spell) for 2d6 rounds, with no saving throw, while transmute mud to rock heals all its lost hit points.	KEY:Golem (Drakestone) ~ Immunity To Magic																											SOURCEPAGE:Drac
																																
Race Traits ~ Golem (Ironwyrm)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Golem Subtraits|TYPE=GolemIronwyrmRaceTrait|Immunity To Rust																													
Breath Weapon	CATEGORY:Special Ability	TYPE:GolemIronwyrmRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:%1-ft. cone, every 1d4 rounds, %2d%3 fire, Reflex DC %4 half. The breath weapon type remains the same regardless of the dragon spirit contained within.|BreathWeaponCone|BreathWeaponDice|BreathWeaponDamageDie|BreathWeaponDC	KEY:Golem (Ironwyrm) ~ Breath Weapon				DEFINE:BreathWeaponCone|0	DEFINE:BreathWeaponDice|0	DEFINE:BreathWeaponDamageDie|0	DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|60	BONUS:VAR|BreathWeaponDice|20	BONUS:VAR|BreathWeaponDamageDie|10|TYPE=Base	BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)					ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Immunity To Magic	CATEGORY:Special Ability	TYPE:GolemIronwyrmRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An ironwyrm golem is immune to all spells, spell-like abilities, and supernatural effects, except as follows. A cold effect slows it (as the slow spell) for 3 rounds, with no saving throw. A fire effect breaks any slow effect on the golem and cures 1 point of damage for each 3 points of damage it would otherwise deal. For example, an ironwyrm golem hit by a delayed blast fireball cast by a 15th-level wizard that would normally deal 52 points of damage instead gains back 17 hit points. The golem gets no saving throw against fire effects.	KEY:Golem (Ironwyrm) ~ Immunity To Magic																											SOURCEPAGE:Drac
																																
Race Traits ~ Hoard Scarab	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HoardScarabRaceTrait											BONUS:VAR|FractionalHD|3|TYPE=Base	BONUS:VAR|TremorsenseRange|20|TYPE=Base																	
Burrow	CATEGORY:Special Ability	TYPE:HoardScarabRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a hoard scarab hits a Small or larger living creature with a bite attack (or if a hoard scarab swarm hits with its swarm attack), on its next turn it can attempt to burrow into the target's flesh. The target may attempt a Reflex save (DC %1 for an individual scarab) to prevent the hoard scarab from burrowing in (a helpless creature can't prevent the burrowing). If the save fails, each round thereafter the target takes 1d2 points of Constitution damage (from an individual scarab). A hoard scarab doesn't leave a target until the target is dead. Once a hoard scarab has burrowed into its target, it can be destroyed by any effect that would cure a disease, such as remove disease or heal (A single spell eliminates all burrowing hoard scarabs, though it gives no protection against further burrowings). Creatures with immunity to disease, as well as those with a natural armor bonus (including enhancement) of +3 or better, are immune to a hoard scarab's burrowing attack.|BurrowDC	KEY:Hoard Scarab ~ Burrow				DEFINE:BurrowDCDC|0					BONUS:VAR|BurrowDC|DefaultDCCon	BONUS:VAR|BurrowDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Burrow)								ABILITY:Ability Focus|AUTOMATIC|Burrow									SOURCEPAGE:Drac
Skills	CATEGORY:Special Ability	TYPE:HoardScarabRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Hoard scarabs have a +4 racial bonus on Listen checks. Hoard scarabs have a +4 racial bonus on Hide checks when they are concealed among coins (at least 10 coins for an individual scarab, or at least 10,000 coins for a swarm). A hoard scarab has a +8 racial bonus on Climb checks and can always choose to take 10 on Climb checks, even if rushed or threatened.	KEY:Hoard Scarab ~ Skills									BONUS:SKILL|Listen|4|TYPE=Racial	BONUS:SKILL|Climb|8|TYPE=Racial																	SOURCEPAGE:Drac
